config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
TRPO_default,5,-0.211653507992069,0.0743853490359281,0.00451732156957145,0.000798605517304735,0.178944408298737,0.0261258458067519,0.0378113113509512,0.0255927087805987,0,0,0,0,0.00932149579339167,0.000994286618538247,0.0126514813138725,0.00277434542868081,2.3683910275337,0.592039143159403,0.230770718522575,0.117832619085947,8.557198636,0.0305542113102277
PPO_default,1,-2.13171007836339,NaN,0.0673381727857058,NaN,0.56558371086205,NaN,0.0674713435207471,NaN,0,NaN,0,NaN,0.139623584565002,NaN,0.0332428965150483,NaN,9.9253436354088,NaN,5.82705503603131,NaN,16.7071258683333,NaN
SAC_default,2,-6.40944336903872,1.01738874718948,0.175195092707718,0.0127824756611609,0.868936929036904,0.0203977795509874,0.158879507557487,0.0810573525853115,0,0,0,0,0.233449184153365,0.0699906653488936,0.0494520991878969,0.0166063689621677,10.1495934503079,6.15872618859676,11.2006138661533,1.01200247577973,27.5821018508333,0.284884498625942
