episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-30.230742,80,1.8,2026-09-20 18:59:44
2,1000,-41.771903,67,2.2,2026-09-20 18:59:45
3,1000,-13.745337,85,2.6,2026-09-20 18:59:45
4,1000,-36.266597,73,3.0,2026-09-20 18:59:46
5,1000,-51.639385,59,3.3,2026-09-20 18:59:46
6,1000,-27.137526,78,3.7,2026-09-20 18:59:46
7,1000,-7.618454,85,4.1,2026-09-20 18:59:47
8,1000,-18.125683,84,4.5,2026-09-20 18:59:47
9,1000,-32.929999,77,4.9,2026-09-20 18:59:47
10,1000,-18.913114,85,5.3,2026-09-20 18:59:48
11,1000,-25.507605,83,5.8,2026-09-20 18:59:48
12,1000,-39.779124,66,6.1,2026-09-20 18:59:49
13,1000,-13.854667,85,6.5,2026-09-20 18:59:49
14,1000,-23.885377,83,7.0,2026-09-20 18:59:50
15,1000,-35.419136,74,7.4,2026-09-20 18:59:50
16,1000,-43.048800,69,7.7,2026-09-20 18:59:50
17,1000,-31.183976,77,8.1,2026-09-20 18:59:51
18,1000,-21.261159,80,12.6,2026-09-20 18:59:55
19,1000,-36.779632,68,13.0,2026-09-20 18:59:56
20,1000,-29.992656,81,13.4,2026-09-20 18:59:56
21,1000,-35.211525,73,13.8,2026-09-20 18:59:56
22,1000,-29.292531,80,14.2,2026-09-20 18:59:57
23,1000,-8.619602,85,14.7,2026-09-20 18:59:57
24,1000,-31.764900,72,15.1,2026-09-20 18:59:58
25,1000,-26.383017,80,15.5,2026-09-20 18:59:58
26,1000,-55.711846,58,15.8,2026-09-20 18:59:58
27,1000,-33.781217,73,16.2,2026-09-20 18:59:59
28,1000,-17.256104,85,16.6,2026-09-20 18:59:59
29,1000,-30.200702,75,17.0,2026-09-20 19:00:00
30,1000,-43.164725,59,17.4,2026-09-20 19:00:00
31,1000,-30.274223,79,17.8,2026-09-20 19:00:00
32,1000,-36.092991,73,18.2,2026-09-20 19:00:01
33,1000,-27.896137,81,18.6,2026-09-20 19:00:01
34,1000,-37.112684,70,19.0,2026-09-20 19:00:02
35,1000,-32.067519,76,19.4,2026-09-20 19:00:02
36,1000,-15.354712,85,21.9,2026-09-20 19:00:05
37,1000,-10.489679,85,22.3,2026-09-20 19:00:05
38,1000,-35.411771,77,22.8,2026-09-20 19:00:05
39,1000,-17.157675,85,23.2,2026-09-20 19:00:06
40,1000,-11.808759,85,23.6,2026-09-20 19:00:06
41,1000,-37.729030,65,24.0,2026-09-20 19:00:07
42,1000,-8.627264,85,24.4,2026-09-20 19:00:07
43,1000,-13.867021,85,24.8,2026-09-20 19:00:07
44,1000,-29.182905,76,25.3,2026-09-20 19:00:08
45,1000,-44.083759,64,25.6,2026-09-20 19:00:08
46,1000,-34.494614,74,26.1,2026-09-20 19:00:09
47,1000,-23.993482,82,26.5,2026-09-20 19:00:09
48,1000,-29.243477,78,26.9,2026-09-20 19:00:09
49,1000,-37.413601,73,27.3,2026-09-20 19:00:10
50,1000,-17.751128,83,27.7,2026-09-20 19:00:10
51,1000,-14.764372,85,28.1,2026-09-20 19:00:11
52,1000,-12.776320,85,28.5,2026-09-20 19:00:11
53,1000,-27.172675,83,30.9,2026-09-20 19:00:13
54,1000,-25.623055,78,31.3,2026-09-20 19:00:14
55,1000,-38.497489,75,31.6,2026-09-20 19:00:14
56,1000,-17.548542,85,32.0,2026-09-20 19:00:15
57,1000,-32.844488,75,32.5,2026-09-20 19:00:15
58,1000,-10.263233,85,32.9,2026-09-20 19:00:16
59,1000,-21.458149,84,33.4,2026-09-20 19:00:16
60,1000,-10.537549,85,33.8,2026-09-20 19:00:16
61,1000,-22.240945,80,34.2,2026-09-20 19:00:17
62,1000,-11.137873,85,34.6,2026-09-20 19:00:17
63,1000,-22.066710,82,35.0,2026-09-20 19:00:18
64,1000,-36.802281,70,35.4,2026-09-20 19:00:18
65,1000,-46.630234,62,35.8,2026-09-20 19:00:18
66,1000,-27.135923,77,36.1,2026-09-20 19:00:19
67,1000,-27.756067,75,36.5,2026-09-20 19:00:19
68,1000,-37.562026,67,36.9,2026-09-20 19:00:19
69,1000,-11.555372,85,37.3,2026-09-20 19:00:20
70,1000,-37.975079,66,39.5,2026-09-20 19:00:22
71,1000,-39.452836,65,39.8,2026-09-20 19:00:22
72,1000,-13.432861,85,40.2,2026-09-20 19:00:23
73,1000,-13.395482,85,40.6,2026-09-20 19:00:23
74,1000,-33.597705,70,41.0,2026-09-20 19:00:24
75,1000,-27.675058,75,41.4,2026-09-20 19:00:24
76,1000,-16.324078,85,41.9,2026-09-20 19:00:24
77,1000,-20.634419,83,42.3,2026-09-20 19:00:25
78,1000,-13.295708,85,42.7,2026-09-20 19:00:25
79,1000,-32.207879,74,43.1,2026-09-20 19:00:26
80,1000,-17.351709,85,43.5,2026-09-20 19:00:26
81,1000,-7.841064,85,43.9,2026-09-20 19:00:26
82,1000,-26.287133,81,44.3,2026-09-20 19:00:27
83,1000,-33.895589,80,44.7,2026-09-20 19:00:27
84,1000,-9.326345,85,45.2,2026-09-20 19:00:28
85,1000,-27.613898,77,45.5,2026-09-20 19:00:28
86,1000,-12.096174,85,45.9,2026-09-20 19:00:29
87,1000,-28.521521,76,48.0,2026-09-20 19:00:31
88,1000,-13.758222,85,48.4,2026-09-20 19:00:31
89,1000,-16.091963,85,48.9,2026-09-20 19:00:32
90,1000,-28.772108,80,49.4,2026-09-20 19:00:32
91,1000,-33.845560,72,49.8,2026-09-20 19:00:32
92,1000,-34.039753,70,50.1,2026-09-20 19:00:33
93,1000,-23.280766,80,50.5,2026-09-20 19:00:33
94,1000,-13.492274,85,51.0,2026-09-20 19:00:34
95,1000,-26.065772,85,51.4,2026-09-20 19:00:34
96,1000,-16.593737,85,51.9,2026-09-20 19:00:34
97,1000,-14.821962,85,52.3,2026-09-20 19:00:35
98,1000,-37.702142,70,52.7,2026-09-20 19:00:35
99,1000,-18.329290,83,53.1,2026-09-20 19:00:36
100,1000,-20.346046,80,53.5,2026-09-20 19:00:36
101,1000,-13.254068,85,53.9,2026-09-20 19:00:37
102,1000,-9.741864,85,54.4,2026-09-20 19:00:37
103,1000,-35.143401,72,56.8,2026-09-20 19:00:39
104,1000,-22.371006,85,57.3,2026-09-20 19:00:40
105,1000,-8.603284,85,57.7,2026-09-20 19:00:40
106,1000,-15.726817,85,58.1,2026-09-20 19:00:41
107,1000,-18.719936,78,58.6,2026-09-20 19:00:41
108,1000,-20.123783,85,59.1,2026-09-20 19:00:42
109,1000,-16.401317,85,59.5,2026-09-20 19:00:42
110,1000,-29.169641,79,60.0,2026-09-20 19:00:43
111,1000,-15.560490,85,60.5,2026-09-20 19:00:43
112,1000,-11.099598,85,61.0,2026-09-20 19:00:44
113,1000,-25.329962,82,61.4,2026-09-20 19:00:44
114,1000,-19.954193,83,61.8,2026-09-20 19:00:44
115,1000,-29.934238,69,62.1,2026-09-20 19:00:45
116,1000,-16.266806,85,62.6,2026-09-20 19:00:45
117,1000,-40.671490,63,62.9,2026-09-20 19:00:46
118,1000,-10.804927,85,63.3,2026-09-20 19:00:46
119,1000,-38.631217,75,65.6,2026-09-20 19:00:48
120,1000,-39.682803,66,66.0,2026-09-20 19:00:49
121,1000,-9.596238,85,66.4,2026-09-20 19:00:49
122,1000,-10.081808,85,66.9,2026-09-20 19:00:49
123,1000,-17.808311,85,67.4,2026-09-20 19:00:50
124,1000,-21.171213,85,67.8,2026-09-20 19:00:50
125,1000,-30.053346,80,68.3,2026-09-20 19:00:51
126,1000,-7.923238,85,68.7,2026-09-20 19:00:51
127,1000,-35.865431,69,69.1,2026-09-20 19:00:52
128,1000,-21.689675,81,69.5,2026-09-20 19:00:52
129,1000,-26.835820,79,70.0,2026-09-20 19:00:53
130,1000,-9.411406,85,70.4,2026-09-20 19:00:53
131,1000,-45.845162,64,70.7,2026-09-20 19:00:53
132,1000,-15.362930,83,71.1,2026-09-20 19:00:54
133,1000,-10.696761,85,71.5,2026-09-20 19:00:54
134,1000,-4.984215,85,72.0,2026-09-20 19:00:55
135,1000,-18.184067,85,72.4,2026-09-20 19:00:55
136,1000,-32.409039,73,74.5,2026-09-20 19:00:57
137,1000,-28.466965,78,74.9,2026-09-20 19:00:58
