episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-6.163274,85,2.0,2026-09-20 19:52:36
2,1000,-7.610979,85,2.4,2026-09-20 19:52:36
3,1000,-7.263686,85,2.8,2026-09-20 19:52:36
4,1000,-5.306848,85,3.3,2026-09-20 19:52:37
5,1000,-4.834933,85,3.8,2026-09-20 19:52:37
6,1000,-8.677677,85,4.3,2026-09-20 19:52:38
7,1000,-12.984682,85,4.8,2026-09-20 19:52:38
8,1000,-10.832805,85,5.2,2026-09-20 19:52:39
9,1000,-2.565065,85,5.6,2026-09-20 19:52:39
10,1000,-7.071192,85,6.0,2026-09-20 19:52:40
11,1000,-8.220407,85,6.5,2026-09-20 19:52:40
12,1000,-10.969436,85,6.9,2026-09-20 19:52:41
13,1000,-11.353201,85,7.4,2026-09-20 19:52:41
14,1000,-7.045365,85,7.8,2026-09-20 19:52:41
15,1000,-11.804577,85,8.2,2026-09-20 19:52:42
16,1000,-7.929632,85,8.6,2026-09-20 19:52:42
17,1000,-7.892255,85,9.0,2026-09-20 19:52:43
18,1000,-12.338627,85,9.4,2026-09-20 19:52:43
19,1000,-11.564366,85,9.8,2026-09-20 19:52:43
20,1000,-12.692988,85,10.2,2026-09-20 19:52:44
21,1000,-8.359285,85,10.6,2026-09-20 19:52:44
22,1000,-6.739830,85,11.1,2026-09-20 19:52:45
23,1000,-7.265071,85,11.5,2026-09-20 19:52:45
24,1000,-10.926519,85,11.9,2026-09-20 19:52:45
25,1000,-10.817701,85,12.3,2026-09-20 19:52:46
26,1000,-4.253263,85,12.7,2026-09-20 19:52:46
27,1000,-11.480884,85,13.1,2026-09-20 19:52:47
28,1000,-6.742005,85,13.5,2026-09-20 19:52:47
29,1000,-9.691583,85,13.9,2026-09-20 19:52:48
30,1000,-11.087247,85,14.4,2026-09-20 19:52:48
31,1000,-4.571513,85,14.8,2026-09-20 19:52:48
32,1000,-9.056479,85,16.4,2026-09-20 19:52:50
33,1000,-6.324276,85,16.8,2026-09-20 19:52:50
34,1000,-7.204856,85,17.2,2026-09-20 19:52:51
35,1000,-6.465966,85,17.6,2026-09-20 19:52:51
36,1000,-5.652482,85,18.0,2026-09-20 19:52:52
37,1000,-4.545148,85,18.4,2026-09-20 19:52:52
38,1000,-6.655043,85,18.9,2026-09-20 19:52:52
39,1000,-3.625047,85,19.3,2026-09-20 19:52:53
40,1000,-6.653669,85,19.7,2026-09-20 19:52:53
41,1000,-8.297626,85,20.1,2026-09-20 19:52:54
42,1000,-14.606958,85,20.5,2026-09-20 19:52:54
43,1000,-14.498840,85,20.9,2026-09-20 19:52:54
44,1000,-7.663082,85,21.3,2026-09-20 19:52:55
45,1000,-4.047403,85,21.7,2026-09-20 19:52:55
46,1000,-6.962498,85,22.1,2026-09-20 19:52:56
47,1000,-12.379483,85,22.5,2026-09-20 19:52:56
48,1000,-6.754375,85,22.9,2026-09-20 19:52:56
49,1000,-10.528432,85,23.3,2026-09-20 19:52:57
50,1000,-11.184365,85,23.7,2026-09-20 19:52:57
51,1000,-4.505312,85,24.1,2026-09-20 19:52:58
52,1000,-6.650197,85,24.5,2026-09-20 19:52:58
53,1000,-11.205491,85,24.9,2026-09-20 19:52:58
54,1000,-7.031208,85,25.3,2026-09-20 19:52:59
55,1000,-10.744805,85,25.7,2026-09-20 19:52:59
56,1000,-8.821548,85,26.1,2026-09-20 19:53:00
57,1000,-4.363602,85,26.5,2026-09-20 19:53:00
58,1000,-11.785568,85,26.9,2026-09-20 19:53:01
59,1000,-6.022538,85,27.4,2026-09-20 19:53:01
60,1000,-7.698140,85,27.8,2026-09-20 19:53:01
61,1000,-9.160251,85,28.2,2026-09-20 19:53:02
62,1000,-6.811212,85,28.6,2026-09-20 19:53:02
63,1000,-10.758674,85,29.9,2026-09-20 19:53:04
64,1000,-2.935728,85,30.3,2026-09-20 19:53:04
65,1000,-7.808619,85,30.7,2026-09-20 19:53:04
66,1000,-5.977469,85,31.1,2026-09-20 19:53:05
67,1000,-7.144925,85,31.6,2026-09-20 19:53:05
68,1000,-7.394331,85,32.0,2026-09-20 19:53:06
69,1000,-10.792825,85,32.4,2026-09-20 19:53:06
70,1000,-8.024720,85,32.8,2026-09-20 19:53:06
71,1000,-7.665758,85,33.2,2026-09-20 19:53:07
72,1000,-8.480304,85,33.7,2026-09-20 19:53:07
73,1000,-8.178350,85,34.2,2026-09-20 19:53:08
74,1000,-4.513875,85,34.6,2026-09-20 19:53:08
75,1000,-7.976886,85,35.0,2026-09-20 19:53:09
76,1000,-7.032870,85,35.4,2026-09-20 19:53:09
