episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-12.994038,85,1.5,2026-09-20 19:58:31
2,1000,-13.555949,85,2.0,2026-09-20 19:58:31
3,1000,-9.566157,85,2.5,2026-09-20 19:58:32
4,1000,-5.196866,85,3.0,2026-09-20 19:58:32
5,1000,-10.877498,85,3.4,2026-09-20 19:58:33
6,1000,-9.661738,85,3.8,2026-09-20 19:58:33
7,1000,-7.879926,85,4.2,2026-09-20 19:58:33
8,1000,-9.158148,85,4.7,2026-09-20 19:58:34
9,1000,-15.862152,85,5.1,2026-09-20 19:58:34
10,1000,-7.470110,85,5.5,2026-09-20 19:58:35
11,1000,-18.129277,85,5.9,2026-09-20 19:58:35
12,1000,-8.543337,85,6.3,2026-09-20 19:58:36
13,1000,-12.794705,85,6.7,2026-09-20 19:58:36
14,1000,-9.401968,85,7.1,2026-09-20 19:58:36
15,1000,-9.510922,85,7.5,2026-09-20 19:58:37
16,1000,-14.409148,85,7.9,2026-09-20 19:58:37
17,1000,-6.470597,85,8.4,2026-09-20 19:58:38
18,1000,-9.868282,85,8.9,2026-09-20 19:58:38
19,1000,-9.429698,85,9.3,2026-09-20 19:58:39
20,1000,-7.551724,85,9.7,2026-09-20 19:58:39
21,1000,-7.399424,85,10.1,2026-09-20 19:58:39
22,1000,-9.798583,85,10.5,2026-09-20 19:58:40
23,1000,-10.869634,85,10.9,2026-09-20 19:58:40
24,1000,-10.287227,85,11.4,2026-09-20 19:58:41
25,1000,-7.562211,85,11.8,2026-09-20 19:58:41
26,1000,-13.153793,85,12.2,2026-09-20 19:58:41
27,1000,-13.226532,85,12.6,2026-09-20 19:58:42
28,1000,-6.380410,85,13.0,2026-09-20 19:58:42
29,1000,-12.888017,85,13.5,2026-09-20 19:58:43
30,1000,-10.936160,85,13.8,2026-09-20 19:58:43
31,1000,-8.263857,85,14.3,2026-09-20 19:58:44
32,1000,-6.048204,85,15.7,2026-09-20 19:58:45
33,1000,-8.190434,85,16.1,2026-09-20 19:58:45
34,1000,-14.568910,85,16.5,2026-09-20 19:58:46
35,1000,-6.171385,85,16.9,2026-09-20 19:58:46
36,1000,-10.500011,85,17.3,2026-09-20 19:58:47
37,1000,-10.430962,85,17.7,2026-09-20 19:58:47
38,1000,-8.668666,85,18.1,2026-09-20 19:58:47
39,1000,-8.623452,85,18.6,2026-09-20 19:58:48
40,1000,-10.316213,85,19.0,2026-09-20 19:58:48
41,1000,-7.968122,85,19.4,2026-09-20 19:58:49
42,1000,-8.269252,85,19.8,2026-09-20 19:58:49
43,1000,-9.432705,85,20.2,2026-09-20 19:58:49
44,1000,-7.218504,85,20.6,2026-09-20 19:58:50
45,1000,-12.507683,85,21.0,2026-09-20 19:58:50
46,1000,-11.039340,85,21.4,2026-09-20 19:58:51
47,1000,-8.219891,85,21.8,2026-09-20 19:58:51
48,1000,-8.178606,85,22.3,2026-09-20 19:58:52
49,1000,-8.404156,85,22.7,2026-09-20 19:58:52
50,1000,-8.074517,85,23.1,2026-09-20 19:58:52
51,1000,-10.025811,85,23.5,2026-09-20 19:58:53
52,1000,-7.893434,85,23.9,2026-09-20 19:58:53
53,1000,-8.502612,85,24.3,2026-09-20 19:58:54
54,1000,-8.981168,85,24.8,2026-09-20 19:58:54
55,1000,-8.587068,85,25.2,2026-09-20 19:58:54
56,1000,-7.349063,85,25.6,2026-09-20 19:58:55
57,1000,-5.681941,85,26.0,2026-09-20 19:58:55
58,1000,-12.012749,85,26.4,2026-09-20 19:58:56
59,1000,-10.198179,85,26.8,2026-09-20 19:58:56
60,1000,-8.354381,85,27.2,2026-09-20 19:58:56
61,1000,-8.308888,85,27.6,2026-09-20 19:58:57
62,1000,-8.812118,85,28.1,2026-09-20 19:58:57
63,1000,-8.907966,85,29.3,2026-09-20 19:58:59
64,1000,-12.600711,85,29.7,2026-09-20 19:58:59
65,1000,-6.053108,85,30.1,2026-09-20 19:58:59
66,1000,-10.232114,85,30.6,2026-09-20 19:59:00
67,1000,-12.589451,85,31.0,2026-09-20 19:59:00
68,1000,-9.699943,85,31.4,2026-09-20 19:59:01
69,1000,-8.099727,85,31.8,2026-09-20 19:59:01
70,1000,-7.883006,85,32.2,2026-09-20 19:59:01
71,1000,-8.850891,85,32.6,2026-09-20 19:59:02
72,1000,-9.268252,85,33.1,2026-09-20 19:59:02
73,1000,-10.296828,85,33.5,2026-09-20 19:59:03
74,1000,-13.492217,85,33.9,2026-09-20 19:59:03
75,1000,-6.563364,85,34.4,2026-09-20 19:59:04
76,1000,-8.063645,85,34.9,2026-09-20 19:59:04
77,1000,-9.446594,85,35.3,2026-09-20 19:59:05
78,1000,-8.735481,85,35.7,2026-09-20 19:59:05
79,1000,-5.628658,85,36.1,2026-09-20 19:59:05
80,1000,-8.393687,85,36.5,2026-09-20 19:59:06
81,1000,-9.164126,85,36.9,2026-09-20 19:59:06
82,1000,-8.182611,85,37.3,2026-09-20 19:59:07
83,1000,-9.235463,85,37.7,2026-09-20 19:59:07
84,1000,-7.306665,85,38.2,2026-09-20 19:59:07
85,1000,-9.238630,85,38.6,2026-09-20 19:59:08
86,1000,-10.488053,85,39.0,2026-09-20 19:59:08
87,1000,-6.542776,85,39.4,2026-09-20 19:59:09
88,1000,-7.087367,85,39.9,2026-09-20 19:59:09
89,1000,-12.770745,85,40.3,2026-09-20 19:59:10
90,1000,-6.215655,85,40.7,2026-09-20 19:59:10
91,1000,-10.005112,85,41.1,2026-09-20 19:59:10
92,1000,-13.159286,85,41.5,2026-09-20 19:59:11
93,1000,-7.770292,85,42.0,2026-09-20 19:59:11
94,1000,-5.945481,85,43.2,2026-09-20 19:59:12
95,1000,-7.593754,85,43.6,2026-09-20 19:59:13
96,1000,-5.181040,85,44.1,2026-09-20 19:59:13
97,1000,-7.179296,85,44.5,2026-09-20 19:59:14
98,1000,-9.290414,85,44.9,2026-09-20 19:59:14
99,1000,-7.772636,85,45.3,2026-09-20 19:59:15
100,1000,-9.755536,85,45.7,2026-09-20 19:59:15
101,1000,-3.364647,85,46.1,2026-09-20 19:59:15
102,1000,-10.550623,85,46.5,2026-09-20 19:59:16
103,1000,-7.315886,85,46.9,2026-09-20 19:59:16
104,1000,-10.249841,85,47.3,2026-09-20 19:59:17
105,1000,-3.558851,85,47.7,2026-09-20 19:59:17
106,1000,-6.214321,85,48.1,2026-09-20 19:59:17
107,1000,-9.562898,85,48.5,2026-09-20 19:59:18
108,1000,-6.593549,85,49.0,2026-09-20 19:59:18
109,1000,-8.829718,85,49.4,2026-09-20 19:59:19
110,1000,-6.617967,85,49.8,2026-09-20 19:59:19
111,1000,-10.227571,85,50.2,2026-09-20 19:59:19
112,1000,-7.725360,85,50.6,2026-09-20 19:59:20
113,1000,-11.957529,85,51.0,2026-09-20 19:59:20
114,1000,-4.654363,85,51.4,2026-09-20 19:59:21
115,1000,-11.086568,85,51.9,2026-09-20 19:59:21
116,1000,-4.448716,85,52.4,2026-09-20 19:59:22
117,1000,-7.252216,85,52.9,2026-09-20 19:59:22
