episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-0.786329,85,1.5,2026-09-20 20:13:20
2,1000,-0.265218,85,1.9,2026-09-20 20:13:21
3,1000,-0.917213,85,2.4,2026-09-20 20:13:21
4,1000,-1.621419,85,2.8,2026-09-20 20:13:22
5,1000,-1.025117,85,3.2,2026-09-20 20:13:22
6,1000,-0.223278,85,3.7,2026-09-20 20:13:23
7,1000,-0.421214,85,4.1,2026-09-20 20:13:23
8,1000,-1.104624,85,4.5,2026-09-20 20:13:23
9,1000,-0.242511,85,4.9,2026-09-20 20:13:24
10,1000,-0.772345,85,5.3,2026-09-20 20:13:24
11,1000,-1.991852,85,5.7,2026-09-20 20:13:25
12,1000,-0.586600,85,6.2,2026-09-20 20:13:25
13,1000,-0.353446,85,6.6,2026-09-20 20:13:26
14,1000,-0.215804,85,7.0,2026-09-20 20:13:26
15,1000,-0.345552,85,7.4,2026-09-20 20:13:26
16,1000,-0.484300,85,7.8,2026-09-20 20:13:27
17,1000,-0.330168,85,8.2,2026-09-20 20:13:27
18,1000,-0.375942,85,8.6,2026-09-20 20:13:28
19,1000,-1.249916,85,9.0,2026-09-20 20:13:28
20,1000,-0.929852,85,9.5,2026-09-20 20:13:28
21,1000,-0.218766,85,9.9,2026-09-20 20:13:29
22,1000,-0.630384,85,10.3,2026-09-20 20:13:29
23,1000,-0.448145,85,10.7,2026-09-20 20:13:30
24,1000,-0.377213,85,11.1,2026-09-20 20:13:30
25,1000,-1.330177,85,11.5,2026-09-20 20:13:30
26,1000,-0.287696,85,12.0,2026-09-20 20:13:31
27,1000,-1.275701,85,12.4,2026-09-20 20:13:31
28,1000,-1.423183,85,12.8,2026-09-20 20:13:32
29,1000,-0.317432,85,13.2,2026-09-20 20:13:32
30,1000,-1.403614,85,13.6,2026-09-20 20:13:33
31,1000,-0.559874,85,14.0,2026-09-20 20:13:33
32,1000,-1.754180,85,15.5,2026-09-20 20:13:34
33,1000,-0.618708,85,15.9,2026-09-20 20:13:35
34,1000,-0.751504,85,16.3,2026-09-20 20:13:35
35,1000,-0.530210,85,16.7,2026-09-20 20:13:36
36,1000,-0.814147,85,17.1,2026-09-20 20:13:36
37,1000,-0.609343,85,17.5,2026-09-20 20:13:36
38,1000,-1.892181,85,17.9,2026-09-20 20:13:37
39,1000,-0.962674,85,18.3,2026-09-20 20:13:37
40,1000,-0.843872,85,18.8,2026-09-20 20:13:38
41,1000,-2.491596,85,19.3,2026-09-20 20:13:38
42,1000,-0.883055,85,19.7,2026-09-20 20:13:39
43,1000,-0.380591,85,20.1,2026-09-20 20:13:39
44,1000,-1.660794,85,20.6,2026-09-20 20:13:40
45,1000,-1.157615,85,21.0,2026-09-20 20:13:40
46,1000,-0.342018,85,21.4,2026-09-20 20:13:40
47,1000,-1.297849,85,21.9,2026-09-20 20:13:41
48,1000,-0.367412,85,22.3,2026-09-20 20:13:41
49,1000,-0.299872,85,22.7,2026-09-20 20:13:42
50,1000,-1.551056,85,23.1,2026-09-20 20:13:42
51,1000,-0.473852,85,23.5,2026-09-20 20:13:42
52,1000,-0.370830,85,23.9,2026-09-20 20:13:43
53,1000,-0.763526,85,24.3,2026-09-20 20:13:43
54,1000,-0.606588,85,24.7,2026-09-20 20:13:44
55,1000,-2.754247,85,25.2,2026-09-20 20:13:44
56,1000,-0.431683,85,25.6,2026-09-20 20:13:45
57,1000,-0.364684,85,26.0,2026-09-20 20:13:45
58,1000,-0.660548,85,26.4,2026-09-20 20:13:45
59,1000,-0.567260,85,26.8,2026-09-20 20:13:46
60,1000,-0.336334,85,27.2,2026-09-20 20:13:46
61,1000,-0.420716,85,27.7,2026-09-20 20:13:47
62,1000,-1.235050,85,28.1,2026-09-20 20:13:47
63,1000,-0.850915,85,29.4,2026-09-20 20:13:48
64,1000,-0.404942,85,29.8,2026-09-20 20:13:49
65,1000,-0.365186,85,30.2,2026-09-20 20:13:49
66,1000,-2.269422,85,30.6,2026-09-20 20:13:50
67,1000,-0.332932,85,31.0,2026-09-20 20:13:50
68,1000,-0.615963,85,31.5,2026-09-20 20:13:50
69,1000,-0.988495,85,31.9,2026-09-20 20:13:51
70,1000,-0.915187,85,32.3,2026-09-20 20:13:51
71,1000,-1.073100,85,32.7,2026-09-20 20:13:52
72,1000,-1.785988,85,33.1,2026-09-20 20:13:52
73,1000,-0.820408,85,33.6,2026-09-20 20:13:52
74,1000,-1.011947,85,34.0,2026-09-20 20:13:53
75,1000,-2.988904,85,34.4,2026-09-20 20:13:53
76,1000,-0.494650,85,34.8,2026-09-20 20:13:54
77,1000,-0.482933,85,35.2,2026-09-20 20:13:54
78,1000,-0.414157,85,35.6,2026-09-20 20:13:55
79,1000,-0.237756,85,36.1,2026-09-20 20:13:55
80,1000,-0.429753,85,36.5,2026-09-20 20:13:55
81,1000,-3.445823,85,36.9,2026-09-20 20:13:56
82,1000,-1.283258,85,37.3,2026-09-20 20:13:56
83,1000,-0.713076,85,37.7,2026-09-20 20:13:57
84,1000,-4.064731,85,38.2,2026-09-20 20:13:57
85,1000,-0.249066,85,38.6,2026-09-20 20:13:58
86,1000,-0.647526,85,39.0,2026-09-20 20:13:58
87,1000,-1.893092,85,39.4,2026-09-20 20:13:58
88,1000,-0.582191,85,39.8,2026-09-20 20:13:59
89,1000,-20.114473,67,40.1,2026-09-20 20:13:59
90,1000,-0.516909,85,40.6,2026-09-20 20:13:59
91,1000,-0.927079,85,41.0,2026-09-20 20:14:00
92,1000,-0.322841,85,41.4,2026-09-20 20:14:00
93,1000,-0.503884,85,41.8,2026-09-20 20:14:01
94,1000,-0.481391,85,43.1,2026-09-20 20:14:02
95,1000,-2.051743,85,43.5,2026-09-20 20:14:02
96,1000,-0.733764,85,43.9,2026-09-20 20:14:03
97,1000,-0.533453,85,44.3,2026-09-20 20:14:03
98,1000,-5.060411,85,44.8,2026-09-20 20:14:04
99,1000,-1.482024,85,45.2,2026-09-20 20:14:04
100,1000,-0.388211,85,45.6,2026-09-20 20:14:05
101,1000,-1.009916,85,46.0,2026-09-20 20:14:05
102,1000,-0.996351,85,46.4,2026-09-20 20:14:05
103,1000,-0.313179,85,46.8,2026-09-20 20:14:06
104,1000,-3.114246,85,47.2,2026-09-20 20:14:06
105,1000,-0.668432,85,47.6,2026-09-20 20:14:07
106,1000,-0.263229,85,48.0,2026-09-20 20:14:07
107,1000,-1.937300,85,48.5,2026-09-20 20:14:07
108,1000,-2.193776,85,49.0,2026-09-20 20:14:08
109,1000,-4.355472,85,49.4,2026-09-20 20:14:08
110,1000,-0.426349,85,49.8,2026-09-20 20:14:09
111,1000,-0.353039,85,50.3,2026-09-20 20:14:09
112,1000,-1.732589,85,50.7,2026-09-20 20:14:10
113,1000,-0.583315,85,51.1,2026-09-20 20:14:10
114,1000,-2.910141,85,51.5,2026-09-20 20:14:10
115,1000,-1.102708,85,51.9,2026-09-20 20:14:11
116,1000,-1.430546,85,52.3,2026-09-20 20:14:11
117,1000,-3.601862,85,52.7,2026-09-20 20:14:12
118,1000,-1.155698,85,53.1,2026-09-20 20:14:12
119,1000,-0.372129,85,53.6,2026-09-20 20:14:13
120,1000,-1.922529,85,54.0,2026-09-20 20:14:13
121,1000,-2.154161,85,54.4,2026-09-20 20:14:13
122,1000,-0.459911,85,54.8,2026-09-20 20:14:14
123,1000,-0.805700,85,55.2,2026-09-20 20:14:14
124,1000,-0.742636,85,55.6,2026-09-20 20:14:15
125,1000,-0.707070,85,56.9,2026-09-20 20:14:16
126,1000,-1.234295,85,57.3,2026-09-20 20:14:16
127,1000,-1.566130,85,57.7,2026-09-20 20:14:17
128,1000,-1.725673,85,58.1,2026-09-20 20:14:17
129,1000,-0.876214,85,58.5,2026-09-20 20:14:17
130,1000,-1.727416,85,59.0,2026-09-20 20:14:18
131,1000,-0.871816,85,59.4,2026-09-20 20:14:18
132,1000,-0.370778,85,59.8,2026-09-20 20:14:19
133,1000,-2.244585,85,60.2,2026-09-20 20:14:19
134,1000,-0.380959,85,60.7,2026-09-20 20:14:20
135,1000,-3.537972,85,61.1,2026-09-20 20:14:20
136,1000,-1.623453,85,61.5,2026-09-20 20:14:20
137,1000,-0.690412,85,61.9,2026-09-20 20:14:21
138,1000,-0.564987,85,62.4,2026-09-20 20:14:21
139,1000,-0.983159,85,62.8,2026-09-20 20:14:22
140,1000,-0.796521,85,63.2,2026-09-20 20:14:22
141,1000,-2.785033,85,63.6,2026-09-20 20:14:23
142,1000,-0.304915,85,64.0,2026-09-20 20:14:23
143,1000,-1.198893,85,64.5,2026-09-20 20:14:23
144,1000,-5.762576,85,64.9,2026-09-20 20:14:24
145,1000,-0.275384,85,65.3,2026-09-20 20:14:24
146,1000,-0.306056,85,65.7,2026-09-20 20:14:25
147,1000,-0.346991,85,66.1,2026-09-20 20:14:25
148,1000,-0.814160,85,66.5,2026-09-20 20:14:25
149,1000,-2.566646,85,67.0,2026-09-20 20:14:26
150,1000,-0.340655,85,67.4,2026-09-20 20:14:26
151,1000,-1.827474,85,67.8,2026-09-20 20:14:27
152,1000,-1.063058,85,68.2,2026-09-20 20:14:27
153,1000,-0.342063,85,68.6,2026-09-20 20:14:28
154,1000,-3.367479,85,69.0,2026-09-20 20:14:28
155,1000,-2.638331,85,69.5,2026-09-20 20:14:28
156,1000,-0.447799,85,70.7,2026-09-20 20:14:30
157,1000,-0.633793,85,71.1,2026-09-20 20:14:30
158,1000,-0.500468,85,71.6,2026-09-20 20:14:31
159,1000,-0.394158,85,72.0,2026-09-20 20:14:31
160,1000,-1.321048,85,72.4,2026-09-20 20:14:31
161,1000,-0.923786,85,72.8,2026-09-20 20:14:32
162,1000,-2.039879,85,73.2,2026-09-20 20:14:32
163,1000,-1.063803,85,73.6,2026-09-20 20:14:33
164,1000,-2.250081,85,74.1,2026-09-20 20:14:33
165,1000,-0.301029,85,74.5,2026-09-20 20:14:33
166,1000,-0.314745,85,74.9,2026-09-20 20:14:34
167,1000,-1.318643,85,75.3,2026-09-20 20:14:34
168,1000,-0.760841,85,75.7,2026-09-20 20:14:35
169,1000,-0.584254,85,76.1,2026-09-20 20:14:35
170,1000,-0.304504,85,76.5,2026-09-20 20:14:35
171,1000,-0.858890,85,76.9,2026-09-20 20:14:36
172,1000,-2.735749,85,77.3,2026-09-20 20:14:36
173,1000,-0.390340,85,77.8,2026-09-20 20:14:37
174,1000,-0.359907,85,78.2,2026-09-20 20:14:37
175,1000,-0.680944,85,78.6,2026-09-20 20:14:38
176,1000,-0.368452,85,79.1,2026-09-20 20:14:38
177,1000,-1.042820,85,79.5,2026-09-20 20:14:38
178,1000,-0.673853,85,79.9,2026-09-20 20:14:39
179,1000,-0.597120,85,80.3,2026-09-20 20:14:39
180,1000,-1.346524,85,80.7,2026-09-20 20:14:40
181,1000,-0.543255,85,81.2,2026-09-20 20:14:40
182,1000,-1.102014,85,81.6,2026-09-20 20:14:40
183,1000,-0.615248,85,82.0,2026-09-20 20:14:41
184,1000,-0.480609,85,82.4,2026-09-20 20:14:41
185,1000,-0.609701,85,82.8,2026-09-20 20:14:42
186,1000,-0.488719,85,83.2,2026-09-20 20:14:42
187,1000,-1.225005,85,84.4,2026-09-20 20:14:43
188,1000,-0.665977,85,84.9,2026-09-20 20:14:44
189,1000,-2.015017,85,85.3,2026-09-20 20:14:44
190,1000,-0.731769,85,85.7,2026-09-20 20:14:45
191,1000,-0.490793,85,86.1,2026-09-20 20:14:45
192,1000,-0.805250,85,86.5,2026-09-20 20:14:45
193,1000,-1.583963,85,86.9,2026-09-20 20:14:46
194,1000,-0.745361,85,87.3,2026-09-20 20:14:46
195,1000,-0.482708,85,87.7,2026-09-20 20:14:47
196,1000,-0.686973,85,88.1,2026-09-20 20:14:47
197,1000,-2.491466,85,88.5,2026-09-20 20:14:47
198,1000,-3.464949,85,89.0,2026-09-20 20:14:48
199,1000,-0.652049,85,89.4,2026-09-20 20:14:48
200,1000,-0.512280,85,89.8,2026-09-20 20:14:49
201,1000,-0.710091,85,90.2,2026-09-20 20:14:49
202,1000,-0.506703,85,90.6,2026-09-20 20:14:50
203,1000,-0.240384,85,91.0,2026-09-20 20:14:50
204,1000,-1.476430,85,91.5,2026-09-20 20:14:50
205,1000,-0.405798,85,91.8,2026-09-20 20:14:51
206,1000,-0.439235,85,92.2,2026-09-20 20:14:51
207,1000,-0.324888,85,92.7,2026-09-20 20:14:52
208,1000,-0.787771,85,93.1,2026-09-20 20:14:52
209,1000,-0.467521,85,93.5,2026-09-20 20:14:52
210,1000,-0.590337,85,93.9,2026-09-20 20:14:53
211,1000,-0.815587,85,94.3,2026-09-20 20:14:53
212,1000,-0.364531,85,94.7,2026-09-20 20:14:54
213,1000,-0.458013,85,95.2,2026-09-20 20:14:54
214,1000,-0.684923,85,95.6,2026-09-20 20:14:55
