episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-15.244343,85,1.8,2026-09-20 20:46:10
2,1000,-10.680509,85,2.4,2026-09-20 20:46:11
3,1000,-16.226749,85,3.0,2026-09-20 20:46:12
4,1000,-16.751609,85,3.8,2026-09-20 20:46:12
5,1000,-12.627137,85,4.3,2026-09-20 20:46:13
6,1000,-7.002448,85,5.1,2026-09-20 20:46:14
7,1000,-14.921896,85,5.7,2026-09-20 20:46:14
8,1000,-8.708460,85,6.4,2026-09-20 20:46:15
9,1000,-13.042949,85,7.0,2026-09-20 20:46:16
10,1000,-13.455172,85,7.7,2026-09-20 20:46:16
11,1000,-9.528503,85,8.3,2026-09-20 20:46:17
12,1000,-10.091211,85,9.0,2026-09-20 20:46:18
13,1000,-5.650720,85,9.6,2026-09-20 20:46:18
14,1000,-16.277659,85,10.4,2026-09-20 20:46:19
15,1000,-9.166990,85,10.9,2026-09-20 20:46:20
16,1000,-12.040583,85,11.7,2026-09-20 20:46:20
17,1000,-14.427611,85,12.2,2026-09-20 20:46:21
18,1000,-14.549828,85,13.0,2026-09-20 20:46:22
19,1000,-10.489351,85,13.6,2026-09-20 20:46:22
20,1000,-16.275244,85,14.2,2026-09-20 20:46:23
21,1000,-11.187087,85,14.8,2026-09-20 20:46:24
22,1000,-13.336601,85,15.6,2026-09-20 20:46:24
23,1000,-9.392337,85,16.1,2026-09-20 20:46:25
24,1000,-9.883131,85,16.9,2026-09-20 20:46:26
25,1000,-13.623713,85,17.5,2026-09-20 20:46:26
26,1000,-15.108858,85,18.2,2026-09-20 20:46:27
27,1000,-15.148551,85,18.8,2026-09-20 20:46:27
28,1000,-12.268153,85,19.5,2026-09-20 20:46:28
29,1000,-16.651342,85,20.0,2026-09-20 20:46:29
30,1000,-13.188238,85,20.8,2026-09-20 20:46:29
31,1000,-7.807239,85,21.5,2026-09-20 20:46:30
32,1000,-8.574931,85,23.2,2026-09-20 20:46:32
33,1000,-12.100271,85,23.8,2026-09-20 20:46:32
34,1000,-25.522349,85,24.5,2026-09-20 20:46:33
35,1000,-20.916358,85,25.1,2026-09-20 20:46:34
36,1000,-23.060375,85,25.8,2026-09-20 20:46:34
37,1000,-18.021705,85,26.4,2026-09-20 20:46:35
38,1000,-15.409861,85,27.1,2026-09-20 20:46:36
39,1000,-6.473402,85,27.7,2026-09-20 20:46:36
40,1000,-9.180308,85,28.4,2026-09-20 20:46:37
41,1000,-7.570201,85,29.0,2026-09-20 20:46:38
42,1000,-13.187797,85,29.8,2026-09-20 20:46:38
43,1000,-8.770457,85,30.4,2026-09-20 20:46:39
44,1000,-13.583090,85,31.0,2026-09-20 20:46:40
45,1000,-16.075873,85,31.6,2026-09-20 20:46:40
46,1000,-12.601654,85,32.4,2026-09-20 20:46:41
47,1000,-15.102673,85,33.0,2026-09-20 20:46:42
48,1000,-24.116604,82,33.7,2026-09-20 20:46:42
49,1000,-15.790217,85,34.3,2026-09-20 20:46:43
50,1000,-10.903276,85,35.0,2026-09-20 20:46:44
51,1000,-12.775390,85,35.6,2026-09-20 20:46:44
52,1000,-20.939642,85,36.3,2026-09-20 20:46:45
53,1000,-19.394890,85,36.9,2026-09-20 20:46:46
54,1000,-23.252866,85,37.6,2026-09-20 20:46:46
55,1000,-8.071755,85,38.2,2026-09-20 20:46:47
56,1000,-12.750482,85,39.0,2026-09-20 20:46:48
57,1000,-25.329535,85,39.6,2026-09-20 20:46:48
58,1000,-6.395072,85,40.3,2026-09-20 20:46:49
59,1000,-19.636591,85,40.9,2026-09-20 20:46:50
60,1000,-9.260968,85,41.6,2026-09-20 20:46:50
61,1000,-9.316129,85,42.2,2026-09-20 20:46:51
62,1000,-15.288302,85,42.9,2026-09-20 20:46:52
63,1000,-11.277023,85,44.4,2026-09-20 20:46:53
64,1000,-11.820589,85,45.1,2026-09-20 20:46:54
65,1000,-12.388057,85,45.8,2026-09-20 20:46:54
