episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-10.330613,85,1.5,2026-09-20 20:20:18
2,1000,-3.687430,85,1.9,2026-09-20 20:20:18
3,1000,-12.311533,85,2.3,2026-09-20 20:20:18
4,1000,-7.581515,85,2.7,2026-09-20 20:20:19
5,1000,-7.745398,85,3.1,2026-09-20 20:20:19
6,1000,-8.841438,85,3.5,2026-09-20 20:20:20
7,1000,-13.036948,85,3.9,2026-09-20 20:20:20
8,1000,-11.060679,85,4.4,2026-09-20 20:20:21
9,1000,-12.417823,85,4.8,2026-09-20 20:20:21
10,1000,-13.664875,85,5.2,2026-09-20 20:20:21
11,1000,-16.707424,85,5.6,2026-09-20 20:20:22
12,1000,-12.227564,85,6.0,2026-09-20 20:20:22
13,1000,-7.646846,85,6.4,2026-09-20 20:20:23
14,1000,-6.576294,85,6.8,2026-09-20 20:20:23
15,1000,-8.756361,85,7.2,2026-09-20 20:20:23
16,1000,-12.221947,85,7.6,2026-09-20 20:20:24
17,1000,-11.566154,85,8.1,2026-09-20 20:20:24
18,1000,-17.464388,85,8.5,2026-09-20 20:20:25
19,1000,-10.178459,85,8.9,2026-09-20 20:20:25
20,1000,-2.479180,85,9.3,2026-09-20 20:20:25
21,1000,-11.961797,85,9.7,2026-09-20 20:20:26
22,1000,-13.744763,85,10.1,2026-09-20 20:20:26
23,1000,-11.787874,85,10.6,2026-09-20 20:20:27
24,1000,-7.278206,85,11.0,2026-09-20 20:20:27
25,1000,-7.776943,85,11.4,2026-09-20 20:20:28
26,1000,-9.529877,85,11.8,2026-09-20 20:20:28
27,1000,-15.665885,85,12.3,2026-09-20 20:20:28
28,1000,-14.436730,85,12.7,2026-09-20 20:20:29
29,1000,-14.794006,85,13.1,2026-09-20 20:20:29
30,1000,-14.935885,85,13.5,2026-09-20 20:20:30
31,1000,-14.612381,85,13.9,2026-09-20 20:20:30
32,1000,-18.251909,85,15.3,2026-09-20 20:20:32
33,1000,-14.482822,85,15.7,2026-09-20 20:20:32
34,1000,-7.277969,85,16.1,2026-09-20 20:20:32
35,1000,-7.751045,85,16.5,2026-09-20 20:20:33
36,1000,-9.988875,85,17.0,2026-09-20 20:20:33
37,1000,-11.057991,85,17.4,2026-09-20 20:20:34
38,1000,-17.634092,85,17.8,2026-09-20 20:20:34
39,1000,-7.813656,85,18.2,2026-09-20 20:20:34
40,1000,-7.450667,85,18.6,2026-09-20 20:20:35
41,1000,-11.633693,85,19.0,2026-09-20 20:20:35
42,1000,-13.657058,85,19.4,2026-09-20 20:20:36
43,1000,-8.446287,85,19.8,2026-09-20 20:20:36
44,1000,-8.350370,85,20.3,2026-09-20 20:20:36
45,1000,-7.317507,85,20.7,2026-09-20 20:20:37
46,1000,-10.016180,85,21.1,2026-09-20 20:20:37
47,1000,-5.206491,85,21.5,2026-09-20 20:20:38
48,1000,-6.101260,85,22.0,2026-09-20 20:20:38
49,1000,-7.629256,85,22.4,2026-09-20 20:20:39
50,1000,-22.808059,85,22.8,2026-09-20 20:20:39
51,1000,-12.311661,85,23.2,2026-09-20 20:20:39
52,1000,-5.124882,85,23.6,2026-09-20 20:20:40
53,1000,-16.421377,85,24.1,2026-09-20 20:20:40
54,1000,-8.641940,85,24.5,2026-09-20 20:20:41
55,1000,-10.292581,85,24.9,2026-09-20 20:20:41
56,1000,-6.055347,85,25.3,2026-09-20 20:20:42
57,1000,-4.307865,85,25.7,2026-09-20 20:20:42
58,1000,-10.992951,85,26.1,2026-09-20 20:20:42
59,1000,-5.099771,85,26.5,2026-09-20 20:20:43
60,1000,-10.377709,85,26.9,2026-09-20 20:20:43
61,1000,-9.703935,85,27.4,2026-09-20 20:20:44
62,1000,-10.160422,85,27.8,2026-09-20 20:20:44
63,1000,-42.171099,85,29.1,2026-09-20 20:20:45
64,1000,-12.533065,85,29.5,2026-09-20 20:20:46
65,1000,-6.496249,85,30.0,2026-09-20 20:20:46
66,1000,-18.396821,85,30.5,2026-09-20 20:20:47
67,1000,-9.859051,85,30.9,2026-09-20 20:20:47
68,1000,-12.202902,85,31.3,2026-09-20 20:20:48
69,1000,-6.422413,85,31.7,2026-09-20 20:20:48
70,1000,-18.988635,85,32.2,2026-09-20 20:20:48
71,1000,-12.454207,85,32.6,2026-09-20 20:20:49
72,1000,-7.790488,85,33.0,2026-09-20 20:20:49
73,1000,-9.949940,85,33.4,2026-09-20 20:20:50
74,1000,-6.883275,85,33.8,2026-09-20 20:20:50
75,1000,-12.089070,85,34.2,2026-09-20 20:20:50
76,1000,-11.441622,85,34.6,2026-09-20 20:20:51
77,1000,-11.087348,85,35.1,2026-09-20 20:20:51
78,1000,-4.871589,85,35.5,2026-09-20 20:20:52
79,1000,-2.356929,85,35.9,2026-09-20 20:20:52
80,1000,-14.497750,85,36.4,2026-09-20 20:20:53
81,1000,-8.854096,85,36.8,2026-09-20 20:20:53
82,1000,-22.546583,85,37.2,2026-09-20 20:20:53
83,1000,-4.303402,85,37.7,2026-09-20 20:20:54
84,1000,-45.503671,85,38.1,2026-09-20 20:20:54
85,1000,-5.104708,85,38.5,2026-09-20 20:20:55
86,1000,-24.892871,85,38.9,2026-09-20 20:20:55
87,1000,-52.805889,85,39.3,2026-09-20 20:20:55
88,1000,-6.198114,85,39.7,2026-09-20 20:20:56
