config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.263973992083562,0.18003117342892,0.0054234297924428,0.00302122622091763,0.201896437024033,0.050331615077005,0.0330717013931979,0.0253244163579557,0,0,0,0,0.00875625143421968,0.0013374237427206,0.0231464960026868,0.017986293987802,1.98452931575655,0.419367257770151,0.133069508556038,0.084349993473615,7.46005878733333,0.0519376798758591
