config,seed,nEpisodes,nAbort,nAbortCollision,success,K1,K2,K3,K4,K5,K6,K7,K8,K9,T1,T2
PPO_optimized,0,31,0,0,1,-0.317507405952527,0.00905773502454565,0.245644251804818,0.0348521331746043,0,0,0.0105663316936308,0.0220972527795882,1.72032730893562,0.12089742648021,7.44371682666667
PPO_optimized,1,31,0,0,1,-0.106328218638871,0.0026030077323769,0.152643723303724,0.0224054490607102,0,0,0.00946534616520461,0.0176056501955366,2.28883382359975,0.0611126193725015,7.41759638333333
PPO_optimized,2,31,0,0,1,-0.106957765856829,0.0032085707251249,0.158652494591254,0.0172574472883051,0,0,0.00727431574698121,0.0121143440785262,2.01602313827661,0.1064362134421,7.41568566
PPO_optimized,3,31,0,0,1,-0.247605115007321,0.00829892451905949,0.26325140309171,0.014654646703606,0,0,0.00880399611777862,0.00976251411633689,2.46715027787425,0.098200268119471,7.484924855
PPO_optimized,4,31,0,0,1,-0.541471454962259,0.00394891096110705,0.18929031232866,0.0761888307387641,0,0,0.00767126744750311,0.0541527188434462,1.43031203009651,0.27870101536591,7.53837021166667
