config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
TRPO_default,5,-0.389676464060944,0.460652039984725,0.0101947914308449,0.0140340606179571,0.207970854230684,0.096161107668286,0.0382192246217225,0.0157203314169304,0,0,0,0,0.00996994939177519,0.00126251854666448,0.0181692758164755,0.00369294259161571,2.72472050577312,0.73777459031991,1.01784933890169,1.64517402702546,8.483151763,0.074776730087308
PPO_default,2,-2.32527407910449,2.05703505525689,0.0721695339667931,0.0685625544303836,0.515483017352613,0.376009572541365,0.0580883777413329,0.0150168254838828,0,0,0,0,0.477334018387542,0.226883424131735,0.0383960172103129,0.0169797966670487,12.3095670051506,7.14826260623942,4.39990399464016,5.06217054927506,16.468308395,0.529213811769789
SAC_default,1,-4.41691595966358,NaN,0.146037852147297,NaN,0.599355108354633,NaN,0.0516180035864116,NaN,0,NaN,0,NaN,0.104882927345329,NaN,0.0391807248394149,NaN,10.3946155399345,NaN,17.6982600396176,NaN,27.536939205,NaN
