config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,4,-0.834245574764658,0.50637695428938,0.0030305439839616,0.00152907052765965,0.177315800801879,0.0201360611559976,0.10369926571599,0.0525926489900311,0,0,0,0,0.00951933333299989,0.00183002019596501,0.0322972636631359,0.0167505972366112,2.00699874510165,0.291707026677308,0.0769456720421134,0.0106351788235283,8.45163571458333,1.00148700344716
