episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-13.501565,85,1.5,2026-09-20 19:34:03
2,1000,-12.791899,85,1.9,2026-09-20 19:34:03
3,1000,-12.905368,85,2.3,2026-09-20 19:34:04
4,1000,-13.990348,85,2.7,2026-09-20 19:34:04
5,1000,-46.645732,85,3.2,2026-09-20 19:34:04
6,1000,-18.374286,85,3.6,2026-09-20 19:34:05
7,1000,-23.062336,85,4.0,2026-09-20 19:34:05
8,1000,-21.353013,85,4.4,2026-09-20 19:34:06
9,1000,-13.105402,85,4.8,2026-09-20 19:34:06
10,1000,-28.628481,85,5.2,2026-09-20 19:34:06
11,1000,-13.408370,85,5.7,2026-09-20 19:34:07
12,1000,-13.550447,85,6.1,2026-09-20 19:34:07
13,1000,-10.484128,85,6.5,2026-09-20 19:34:08
14,1000,-15.607841,85,6.9,2026-09-20 19:34:08
15,1000,-15.928648,85,7.3,2026-09-20 19:34:09
16,1000,-18.217546,85,7.7,2026-09-20 19:34:09
17,1000,-21.339437,85,10.1,2026-09-20 19:34:11
18,1000,-15.914774,85,10.5,2026-09-20 19:34:12
19,1000,-10.074771,85,10.9,2026-09-20 19:34:12
20,1000,-11.789645,85,11.3,2026-09-20 19:34:13
21,1000,-10.307518,85,11.7,2026-09-20 19:34:13
22,1000,-27.720805,85,12.1,2026-09-20 19:34:13
23,1000,-13.086963,85,12.5,2026-09-20 19:34:14
24,1000,-13.158441,85,12.9,2026-09-20 19:34:14
25,1000,-22.019098,85,13.3,2026-09-20 19:34:15
26,1000,-16.493314,85,13.7,2026-09-20 19:34:15
27,1000,-14.610759,85,14.1,2026-09-20 19:34:15
28,1000,-9.793187,85,14.5,2026-09-20 19:34:16
29,1000,-21.471386,85,14.9,2026-09-20 19:34:16
30,1000,-18.293497,85,15.3,2026-09-20 19:34:17
31,1000,-6.429873,85,15.7,2026-09-20 19:34:17
32,1000,-16.187655,85,16.1,2026-09-20 19:34:17
33,1000,-32.924474,85,18.2,2026-09-20 19:34:20
34,1000,-20.498963,85,18.6,2026-09-20 19:34:20
35,1000,-28.153324,85,19.1,2026-09-20 19:34:20
36,1000,-28.648119,85,19.5,2026-09-20 19:34:21
37,1000,-11.150337,85,19.9,2026-09-20 19:34:21
38,1000,-21.239047,85,20.3,2026-09-20 19:34:22
39,1000,-19.486179,85,20.8,2026-09-20 19:34:22
40,1000,-29.775318,85,21.2,2026-09-20 19:34:22
41,1000,-25.082563,85,21.6,2026-09-20 19:34:23
42,1000,-19.232603,85,22.0,2026-09-20 19:34:23
43,1000,-11.561440,85,22.5,2026-09-20 19:34:24
44,1000,-22.405198,85,22.9,2026-09-20 19:34:24
45,1000,-13.112811,85,23.3,2026-09-20 19:34:25
46,1000,-16.710005,85,23.7,2026-09-20 19:34:25
47,1000,-15.664157,85,24.1,2026-09-20 19:34:25
48,1000,-20.044432,85,24.5,2026-09-20 19:34:26
49,1000,-15.002042,85,26.7,2026-09-20 19:34:28
50,1000,-19.419570,85,27.1,2026-09-20 19:34:28
51,1000,-16.566246,85,27.5,2026-09-20 19:34:29
52,1000,-30.655062,85,27.9,2026-09-20 19:34:29
53,1000,-21.057098,85,28.3,2026-09-20 19:34:30
54,1000,-24.290090,85,28.7,2026-09-20 19:34:30
55,1000,-7.560058,85,29.1,2026-09-20 19:34:30
56,1000,-17.496120,85,29.5,2026-09-20 19:34:31
57,1000,-17.109842,85,29.9,2026-09-20 19:34:31
58,1000,-32.518850,85,30.3,2026-09-20 19:34:32
59,1000,-16.556186,85,30.7,2026-09-20 19:34:32
60,1000,-25.044616,85,31.1,2026-09-20 19:34:32
61,1000,-27.578798,85,31.6,2026-09-20 19:34:33
62,1000,-7.865794,85,32.0,2026-09-20 19:34:33
63,1000,-26.597576,85,32.4,2026-09-20 19:34:34
64,1000,-16.081158,85,32.7,2026-09-20 19:34:34
65,1000,-23.934653,85,34.7,2026-09-20 19:34:36
66,1000,-14.401723,85,35.1,2026-09-20 19:34:36
67,1000,-28.410184,85,35.5,2026-09-20 19:34:37
68,1000,-11.685582,85,36.0,2026-09-20 19:34:37
69,1000,-14.520100,85,36.5,2026-09-20 19:34:38
70,1000,-22.557565,85,36.9,2026-09-20 19:34:38
71,1000,-10.748854,85,37.3,2026-09-20 19:34:39
72,1000,-14.851371,85,37.7,2026-09-20 19:34:39
73,1000,-8.922926,85,38.1,2026-09-20 19:34:39
74,1000,-22.660131,85,38.5,2026-09-20 19:34:40
75,1000,-10.964751,85,38.9,2026-09-20 19:34:40
76,1000,-15.796440,85,39.3,2026-09-20 19:34:41
77,1000,-12.602656,85,39.7,2026-09-20 19:34:41
78,1000,-16.624596,85,40.1,2026-09-20 19:34:41
79,1000,-17.625618,85,40.5,2026-09-20 19:34:42
80,1000,-10.056136,85,40.9,2026-09-20 19:34:42
81,1000,-30.676574,85,43.2,2026-09-20 19:34:44
82,1000,-16.334779,85,43.6,2026-09-20 19:34:45
83,1000,-20.313720,85,44.0,2026-09-20 19:34:45
84,1000,-17.438255,85,44.4,2026-09-20 19:34:46
85,1000,-24.552776,85,44.8,2026-09-20 19:34:46
86,1000,-20.078578,85,45.2,2026-09-20 19:34:47
87,1000,-16.751363,85,45.6,2026-09-20 19:34:47
88,1000,-6.041361,85,46.0,2026-09-20 19:34:47
89,1000,-15.040543,85,46.4,2026-09-20 19:34:48
90,1000,-11.449931,85,46.8,2026-09-20 19:34:48
91,1000,-15.203771,85,47.2,2026-09-20 19:34:48
92,1000,-12.255015,85,47.6,2026-09-20 19:34:49
93,1000,-17.156515,85,48.0,2026-09-20 19:34:49
94,1000,-12.463348,85,48.4,2026-09-20 19:34:50
95,1000,-12.438845,85,48.8,2026-09-20 19:34:50
96,1000,-16.013150,85,49.2,2026-09-20 19:34:50
97,1000,-18.883693,85,51.5,2026-09-20 19:34:53
98,1000,-18.187895,85,51.9,2026-09-20 19:34:53
99,1000,-14.273117,85,52.3,2026-09-20 19:34:54
100,1000,-39.246907,75,52.7,2026-09-20 19:34:54
101,1000,-11.484708,85,53.1,2026-09-20 19:34:54
102,1000,-6.669868,85,53.5,2026-09-20 19:34:55
103,1000,-21.360047,85,53.9,2026-09-20 19:34:55
104,1000,-11.845153,85,54.3,2026-09-20 19:34:56
105,1000,-17.584593,85,54.7,2026-09-20 19:34:56
106,1000,-12.612178,85,55.1,2026-09-20 19:34:56
107,1000,-4.533418,85,55.5,2026-09-20 19:34:57
108,1000,-21.764238,85,55.9,2026-09-20 19:34:57
109,1000,-7.769961,85,56.3,2026-09-20 19:34:58
110,1000,-8.707560,85,56.7,2026-09-20 19:34:58
111,1000,-6.321233,85,57.2,2026-09-20 19:34:58
112,1000,-17.222222,85,57.5,2026-09-20 19:34:59
113,1000,-9.811919,85,59.6,2026-09-20 19:35:01
114,1000,-14.512638,85,60.0,2026-09-20 19:35:01
115,1000,-8.344752,85,60.4,2026-09-20 19:35:02
116,1000,-5.868327,85,60.8,2026-09-20 19:35:02
117,1000,-15.098387,85,61.2,2026-09-20 19:35:03
118,1000,-5.163859,85,61.7,2026-09-20 19:35:03
119,1000,-5.064802,85,62.1,2026-09-20 19:35:03
120,1000,-6.829400,85,62.5,2026-09-20 19:35:04
121,1000,-7.085787,85,62.9,2026-09-20 19:35:04
122,1000,-13.000236,85,63.3,2026-09-20 19:35:05
123,1000,-15.228783,85,63.7,2026-09-20 19:35:05
124,1000,-6.585012,85,64.1,2026-09-20 19:35:05
125,1000,-9.177940,85,64.5,2026-09-20 19:35:06
126,1000,-18.659868,85,64.9,2026-09-20 19:35:06
127,1000,-7.875793,85,65.3,2026-09-20 19:35:07
128,1000,-13.152660,85,65.7,2026-09-20 19:35:07
129,1000,-28.740861,85,67.9,2026-09-20 19:35:09
130,1000,-10.779094,85,68.3,2026-09-20 19:35:10
131,1000,-10.709781,85,68.7,2026-09-20 19:35:10
132,1000,-13.683964,85,69.1,2026-09-20 19:35:10
133,1000,-13.635927,85,69.5,2026-09-20 19:35:11
134,1000,-19.183942,85,69.9,2026-09-20 19:35:11
135,1000,-14.770636,85,70.4,2026-09-20 19:35:12
136,1000,-28.419177,85,70.8,2026-09-20 19:35:12
137,1000,-11.232264,85,71.2,2026-09-20 19:35:12
138,1000,-11.474073,85,71.6,2026-09-20 19:35:13
139,1000,-22.657347,85,72.0,2026-09-20 19:35:13
140,1000,-19.832454,85,72.4,2026-09-20 19:35:14
141,1000,-6.939313,85,72.8,2026-09-20 19:35:14
142,1000,-14.666930,85,73.2,2026-09-20 19:35:14
143,1000,-4.879257,85,73.6,2026-09-20 19:35:15
144,1000,-8.463014,85,74.0,2026-09-20 19:35:15
145,1000,-5.558893,85,76.3,2026-09-20 19:35:18
146,1000,-8.466092,85,76.7,2026-09-20 19:35:18
147,1000,-4.819434,85,77.1,2026-09-20 19:35:18
148,1000,-12.319125,85,77.5,2026-09-20 19:35:19
149,1000,-5.666850,85,77.9,2026-09-20 19:35:19
150,1000,-16.606835,85,78.4,2026-09-20 19:35:20
151,1000,-15.317417,85,78.8,2026-09-20 19:35:20
152,1000,-13.808081,85,79.2,2026-09-20 19:35:20
153,1000,-7.555003,85,79.6,2026-09-20 19:35:21
154,1000,-7.480010,85,80.0,2026-09-20 19:35:21
155,1000,-12.305483,85,80.4,2026-09-20 19:35:22
156,1000,-10.703540,85,80.8,2026-09-20 19:35:22
157,1000,-9.997051,85,81.2,2026-09-20 19:35:22
158,1000,-10.900653,85,81.6,2026-09-20 19:35:23
159,1000,-7.764613,85,82.0,2026-09-20 19:35:23
160,1000,-5.595048,85,82.4,2026-09-20 19:35:24
161,1000,-4.466324,85,84.6,2026-09-20 19:35:26
162,1000,-7.283839,85,84.9,2026-09-20 19:35:26
163,1000,-3.992369,85,85.4,2026-09-20 19:35:27
164,1000,-11.468943,85,85.8,2026-09-20 19:35:27
165,1000,-8.927450,85,86.2,2026-09-20 19:35:27
166,1000,-10.669177,85,86.6,2026-09-20 19:35:28
167,1000,-7.725278,85,87.0,2026-09-20 19:35:28
168,1000,-18.117898,85,87.4,2026-09-20 19:35:29
169,1000,-8.028917,85,87.8,2026-09-20 19:35:29
170,1000,-15.226353,85,88.2,2026-09-20 19:35:29
171,1000,-28.197619,85,88.6,2026-09-20 19:35:30
172,1000,-12.298538,85,89.0,2026-09-20 19:35:30
173,1000,-6.129694,85,89.4,2026-09-20 19:35:31
174,1000,-7.158952,85,89.9,2026-09-20 19:35:31
175,1000,-19.381884,85,90.3,2026-09-20 19:35:32
176,1000,-12.690566,85,90.7,2026-09-20 19:35:32
177,1000,-6.485455,85,92.8,2026-09-20 19:35:34
178,1000,-14.638488,85,93.3,2026-09-20 19:35:35
179,1000,-4.463063,85,93.7,2026-09-20 19:35:35
180,1000,-0.939863,85,94.1,2026-09-20 19:35:35
181,1000,-6.866227,85,94.6,2026-09-20 19:35:36
182,1000,-11.569004,85,95.0,2026-09-20 19:35:36
183,1000,-5.544652,85,95.4,2026-09-20 19:35:37
184,1000,-8.787493,85,95.8,2026-09-20 19:35:37
185,1000,-4.345093,85,96.2,2026-09-20 19:35:38
186,1000,-9.210722,85,96.6,2026-09-20 19:35:38
187,1000,-4.608398,85,97.1,2026-09-20 19:35:38
