episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-30.980912,80,1.4,2026-09-20 19:26:26
2,1000,-42.435205,68,1.8,2026-09-20 19:26:27
3,1000,-18.979094,82,2.2,2026-09-20 19:26:27
4,1000,-33.031326,74,2.6,2026-09-20 19:26:28
5,1000,-22.124085,85,3.0,2026-09-20 19:26:28
6,1000,-33.746335,79,3.4,2026-09-20 19:26:28
7,1000,-46.610819,59,3.7,2026-09-20 19:26:29
8,1000,-31.678661,76,4.1,2026-09-20 19:26:29
9,1000,-35.726319,77,4.5,2026-09-20 19:26:29
10,1000,-17.532200,85,4.9,2026-09-20 19:26:30
11,1000,-26.884752,83,5.3,2026-09-20 19:26:30
12,1000,-11.780998,85,5.7,2026-09-20 19:26:31
13,1000,-37.968389,67,6.0,2026-09-20 19:26:31
14,1000,-31.684801,75,6.4,2026-09-20 19:26:31
15,1000,-35.694438,77,6.8,2026-09-20 19:26:32
16,1000,-23.752080,85,7.2,2026-09-20 19:26:32
17,1000,-15.550465,85,7.6,2026-09-20 19:26:33
18,1000,-30.770396,76,10.0,2026-09-20 19:26:35
19,1000,-43.959569,62,10.3,2026-09-20 19:26:35
20,1000,-23.177118,85,10.7,2026-09-20 19:26:36
21,1000,-32.470213,76,11.1,2026-09-20 19:26:36
22,1000,-26.171431,85,11.5,2026-09-20 19:26:36
23,1000,-8.836096,85,12.0,2026-09-20 19:26:37
24,1000,-38.129884,71,12.4,2026-09-20 19:26:37
25,1000,-34.481744,74,12.7,2026-09-20 19:26:38
26,1000,-52.336104,66,13.1,2026-09-20 19:26:38
27,1000,-42.452168,68,13.5,2026-09-20 19:26:38
28,1000,-24.316241,84,13.9,2026-09-20 19:26:39
29,1000,-19.123444,85,14.3,2026-09-20 19:26:39
30,1000,-20.836878,85,14.7,2026-09-20 19:26:40
31,1000,-26.851940,77,15.1,2026-09-20 19:26:40
32,1000,-23.842369,85,15.5,2026-09-20 19:26:40
33,1000,-23.003755,85,15.9,2026-09-20 19:26:41
34,1000,-33.650399,71,16.3,2026-09-20 19:26:41
35,1000,-37.463782,72,18.1,2026-09-20 19:26:43
36,1000,-44.464222,64,18.5,2026-09-20 19:26:43
37,1000,-36.273848,72,18.8,2026-09-20 19:26:44
38,1000,-45.147957,71,19.2,2026-09-20 19:26:44
39,1000,-32.276936,71,19.6,2026-09-20 19:26:45
40,1000,-25.567858,85,20.0,2026-09-20 19:26:45
41,1000,-31.351747,75,20.4,2026-09-20 19:26:45
42,1000,-12.740032,85,20.8,2026-09-20 19:26:46
43,1000,-27.582838,79,21.2,2026-09-20 19:26:46
44,1000,-37.220463,76,21.6,2026-09-20 19:26:47
45,1000,-44.279931,64,21.9,2026-09-20 19:26:47
46,1000,-36.989686,72,22.3,2026-09-20 19:26:47
47,1000,-35.571292,76,22.7,2026-09-20 19:26:48
48,1000,-31.083874,72,23.0,2026-09-20 19:26:48
49,1000,-20.377120,85,23.5,2026-09-20 19:26:48
50,1000,-38.591608,70,23.8,2026-09-20 19:26:49
51,1000,-36.482028,82,24.2,2026-09-20 19:26:49
52,1000,-33.597931,68,24.6,2026-09-20 19:26:50
53,1000,-25.279183,85,26.7,2026-09-20 19:26:52
54,1000,-8.919944,85,27.1,2026-09-20 19:26:52
55,1000,-44.235536,64,27.5,2026-09-20 19:26:52
56,1000,-24.085158,84,27.9,2026-09-20 19:26:53
57,1000,-37.732305,81,28.3,2026-09-20 19:26:53
58,1000,-18.465353,85,28.7,2026-09-20 19:26:54
59,1000,-38.265525,72,29.0,2026-09-20 19:26:54
60,1000,-17.852214,85,29.5,2026-09-20 19:26:54
61,1000,-10.511861,85,29.9,2026-09-20 19:26:55
62,1000,-37.244575,70,30.2,2026-09-20 19:26:55
63,1000,-28.267961,78,30.6,2026-09-20 19:26:56
64,1000,-20.256199,84,31.0,2026-09-20 19:26:56
65,1000,-46.442922,65,31.3,2026-09-20 19:26:56
66,1000,-39.232091,70,31.7,2026-09-20 19:26:57
67,1000,-37.006695,73,32.1,2026-09-20 19:26:57
68,1000,-30.786895,79,32.5,2026-09-20 19:26:57
69,1000,-37.377933,83,32.9,2026-09-20 19:26:58
70,1000,-15.068919,85,35.1,2026-09-20 19:27:00
71,1000,-9.140662,85,35.5,2026-09-20 19:27:00
72,1000,-14.499795,85,36.0,2026-09-20 19:27:01
73,1000,-29.113696,78,36.3,2026-09-20 19:27:01
74,1000,-25.116746,81,36.7,2026-09-20 19:27:02
75,1000,-20.656047,85,37.2,2026-09-20 19:27:02
76,1000,-32.576998,74,37.6,2026-09-20 19:27:03
77,1000,-31.184258,75,37.9,2026-09-20 19:27:03
78,1000,-7.804328,85,38.3,2026-09-20 19:27:03
79,1000,-30.572185,78,38.7,2026-09-20 19:27:04
80,1000,-16.723967,85,39.1,2026-09-20 19:27:04
81,1000,-14.643835,85,39.5,2026-09-20 19:27:04
82,1000,-11.282381,85,40.0,2026-09-20 19:27:05
83,1000,-31.820483,78,40.4,2026-09-20 19:27:05
84,1000,-10.434285,85,40.8,2026-09-20 19:27:06
85,1000,-12.148260,85,41.2,2026-09-20 19:27:06
86,1000,-28.788464,80,43.4,2026-09-20 19:27:08
87,1000,-6.416819,85,43.8,2026-09-20 19:27:09
88,1000,-23.277921,85,44.2,2026-09-20 19:27:09
89,1000,-10.776356,85,44.6,2026-09-20 19:27:10
90,1000,-11.488899,85,45.0,2026-09-20 19:27:10
91,1000,-14.978417,85,45.4,2026-09-20 19:27:10
92,1000,-11.026398,85,45.8,2026-09-20 19:27:11
93,1000,-8.681472,85,46.3,2026-09-20 19:27:11
94,1000,-33.578036,71,46.6,2026-09-20 19:27:12
95,1000,-17.454310,85,47.0,2026-09-20 19:27:12
96,1000,-20.080140,82,47.4,2026-09-20 19:27:12
97,1000,-12.293091,85,47.9,2026-09-20 19:27:13
98,1000,-11.189794,85,48.3,2026-09-20 19:27:13
99,1000,-18.364220,85,48.7,2026-09-20 19:27:14
100,1000,-13.289343,85,49.2,2026-09-20 19:27:14
101,1000,-21.754819,85,49.7,2026-09-20 19:27:15
102,1000,-26.697922,76,51.7,2026-09-20 19:27:17
103,1000,-29.930915,77,52.1,2026-09-20 19:27:17
104,1000,-11.214204,85,52.5,2026-09-20 19:27:17
105,1000,-32.229973,74,52.9,2026-09-20 19:27:18
106,1000,-15.542975,85,53.2,2026-09-20 19:27:18
107,1000,-26.183583,80,53.6,2026-09-20 19:27:19
108,1000,-12.229149,85,54.0,2026-09-20 19:27:19
109,1000,-33.480049,72,54.4,2026-09-20 19:27:19
110,1000,-25.895275,80,54.7,2026-09-20 19:27:20
111,1000,-7.100640,85,55.2,2026-09-20 19:27:20
112,1000,-17.210888,84,55.6,2026-09-20 19:27:21
113,1000,-10.329846,85,56.0,2026-09-20 19:27:21
114,1000,-37.230986,68,56.4,2026-09-20 19:27:21
115,1000,-7.775788,85,56.8,2026-09-20 19:27:22
116,1000,-22.339854,85,57.3,2026-09-20 19:27:22
117,1000,-11.908966,85,57.7,2026-09-20 19:27:23
118,1000,-10.633345,85,59.7,2026-09-20 19:27:25
119,1000,-18.728623,84,60.1,2026-09-20 19:27:25
120,1000,-5.261597,85,60.5,2026-09-20 19:27:25
121,1000,-8.738221,85,60.9,2026-09-20 19:27:26
122,1000,-18.956200,85,61.3,2026-09-20 19:27:26
123,1000,-11.907149,85,61.7,2026-09-20 19:27:27
124,1000,-11.573239,85,62.1,2026-09-20 19:27:27
125,1000,-11.396014,85,62.5,2026-09-20 19:27:27
126,1000,-10.229727,85,62.9,2026-09-20 19:27:28
127,1000,-15.415409,85,63.3,2026-09-20 19:27:28
128,1000,-16.534168,83,63.7,2026-09-20 19:27:29
129,1000,-10.733397,85,64.1,2026-09-20 19:27:29
130,1000,-14.599326,85,64.5,2026-09-20 19:27:29
131,1000,-5.603992,85,65.0,2026-09-20 19:27:30
132,1000,-5.837309,85,65.4,2026-09-20 19:27:30
133,1000,-28.552593,77,65.9,2026-09-20 19:27:31
134,1000,-9.176905,85,68.1,2026-09-20 19:27:33
135,1000,-8.658035,85,68.5,2026-09-20 19:27:33
136,1000,-18.481496,85,68.9,2026-09-20 19:27:34
137,1000,-7.707687,85,69.3,2026-09-20 19:27:34
138,1000,-20.228599,85,69.7,2026-09-20 19:27:35
139,1000,-10.728876,85,70.1,2026-09-20 19:27:35
140,1000,-6.867921,85,70.5,2026-09-20 19:27:35
141,1000,-15.853530,85,70.9,2026-09-20 19:27:36
142,1000,-41.069377,65,71.2,2026-09-20 19:27:36
143,1000,-20.541102,85,71.6,2026-09-20 19:27:37
144,1000,-24.925538,75,72.0,2026-09-20 19:27:37
145,1000,-11.545537,85,72.4,2026-09-20 19:27:37
146,1000,-23.887923,82,72.8,2026-09-20 19:27:38
147,1000,-12.831122,85,73.2,2026-09-20 19:27:38
148,1000,-36.374197,67,73.6,2026-09-20 19:27:39
149,1000,-10.813991,85,74.0,2026-09-20 19:27:39
150,1000,-6.206668,85,76.2,2026-09-20 19:27:41
151,1000,-12.472774,85,76.6,2026-09-20 19:27:42
152,1000,-13.104808,85,77.0,2026-09-20 19:27:42
153,1000,-6.540821,85,77.4,2026-09-20 19:27:42
