config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-6.79148391459226,1.41186761357821,0.259225092796404,0.0552419766638061,0.851497897385645,0.149861106375128,0.0135766005541743,0.00449998468559718,0,0,0,0,0.00460369467763517,0.000732607399564194,0.00832956629999528,0.00392346211407177,0.55879057998877,0.298570832812901,0.0273804450830125,0.00616701558191129,7.40048540866667,0.0663328787166508
