config,seed,nEpisodes,nAbort,nAbortCollision,success,K1,K2,K3,K4,K5,K6,K7,K8,K9,T1,T2
PPO_optimized,0,31,0,0,1,-5.60723006730284,0.211946701747292,0.964879394509958,0.0107471951634116,0,0,0.00490764857393622,0.0056179102080917,0.812172067229779,0.0270486781549217,7.313546695
PPO_optimized,1,31,0,0,1,-5.90454493825293,0.223647536940479,0.912438801960537,0.0134966024589376,0,0,0.00490010705851058,0.00993481226221503,0.812690413168032,0.0318604523869465,7.35005521333333
PPO_optimized,2,31,0,0,1,-8.80840517751663,0.336702940337275,0.968193874490168,0.00912042731795904,0,0,0.00339256039582187,0.00355087710496281,0.114240268156273,0.017504370929039,7.42864219666667
PPO_optimized,3,31,0,0,1,-7.74461068532378,0.298577587257121,0.798995287326856,0.0136535482376211,0,0,0.00530483182943226,0.00887511168319192,0.40843285747906,0.0332449377020453,7.43582738
PPO_optimized,4,31,0,0,1,-5.89262870456511,0.225250697699852,0.612982128640707,0.0208652295929421,0,0,0.00451332553047491,0.0136691202415149,0.646417293910708,0.0272437862421099,7.47435555833333
