episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-8.384023,85,1.6,2026-09-20 20:35:03
2,1000,-12.690627,85,2.3,2026-09-20 20:35:04
3,1000,-10.983210,85,2.9,2026-09-20 20:35:04
4,1000,-11.393420,85,3.6,2026-09-20 20:35:05
5,1000,-9.994356,85,4.1,2026-09-20 20:35:06
6,1000,-9.182567,85,4.9,2026-09-20 20:35:06
7,1000,-9.360298,85,5.4,2026-09-20 20:35:07
8,1000,-12.509621,85,6.1,2026-09-20 20:35:08
9,1000,-6.709972,85,6.8,2026-09-20 20:35:08
10,1000,-6.519329,85,7.4,2026-09-20 20:35:09
11,1000,-5.521170,85,8.0,2026-09-20 20:35:09
12,1000,-5.438528,85,8.5,2026-09-20 20:35:10
13,1000,-7.412969,85,9.2,2026-09-20 20:35:11
14,1000,-8.725276,85,9.8,2026-09-20 20:35:11
15,1000,-5.778263,85,10.5,2026-09-20 20:35:12
16,1000,-4.755979,85,11.1,2026-09-20 20:35:13
17,1000,-12.314198,85,11.7,2026-09-20 20:35:13
18,1000,-8.530464,85,12.4,2026-09-20 20:35:14
19,1000,-11.558783,85,13.0,2026-09-20 20:35:14
20,1000,-13.830522,85,13.5,2026-09-20 20:35:15
21,1000,-5.630335,85,14.1,2026-09-20 20:35:15
22,1000,-8.023118,85,14.7,2026-09-20 20:35:16
23,1000,-7.928893,85,15.3,2026-09-20 20:35:17
24,1000,-13.466596,85,15.8,2026-09-20 20:35:17
25,1000,-17.267318,85,16.5,2026-09-20 20:35:18
26,1000,-14.811773,85,17.1,2026-09-20 20:35:18
27,1000,-11.181739,85,17.6,2026-09-20 20:35:19
28,1000,-13.215634,85,18.3,2026-09-20 20:35:20
29,1000,-11.080520,85,18.9,2026-09-20 20:35:20
30,1000,-8.123926,85,19.6,2026-09-20 20:35:21
31,1000,-9.768616,85,20.2,2026-09-20 20:35:22
32,1000,-11.377578,85,21.9,2026-09-20 20:35:23
33,1000,-6.293668,85,22.4,2026-09-20 20:35:24
34,1000,-8.719644,85,23.1,2026-09-20 20:35:25
35,1000,-11.891873,85,23.7,2026-09-20 20:35:25
36,1000,-3.735442,85,24.4,2026-09-20 20:35:26
37,1000,-10.509435,85,25.0,2026-09-20 20:35:26
38,1000,-16.060284,85,25.7,2026-09-20 20:35:27
39,1000,-10.650713,85,26.4,2026-09-20 20:35:28
40,1000,-11.935532,85,26.9,2026-09-20 20:35:28
41,1000,-12.557954,85,27.6,2026-09-20 20:35:29
42,1000,-9.561665,85,28.2,2026-09-20 20:35:30
43,1000,-9.446504,85,28.9,2026-09-20 20:35:30
44,1000,-11.211850,85,29.5,2026-09-20 20:35:31
45,1000,-11.103958,85,30.2,2026-09-20 20:35:32
46,1000,-5.492703,85,30.7,2026-09-20 20:35:32
47,1000,-5.042390,85,31.5,2026-09-20 20:35:33
48,1000,-18.975939,72,32.0,2026-09-20 20:35:33
49,1000,-12.054487,85,32.5,2026-09-20 20:35:34
50,1000,-11.455295,85,33.2,2026-09-20 20:35:35
51,1000,-8.660207,85,33.8,2026-09-20 20:35:35
52,1000,-9.448826,85,34.4,2026-09-20 20:35:36
53,1000,-8.240806,85,35.1,2026-09-20 20:35:37
54,1000,-14.182083,85,35.8,2026-09-20 20:35:37
55,1000,-17.198119,85,36.4,2026-09-20 20:35:38
56,1000,-5.593923,85,37.1,2026-09-20 20:35:38
57,1000,-9.117058,85,37.6,2026-09-20 20:35:39
58,1000,-9.140530,85,38.2,2026-09-20 20:35:40
59,1000,-13.189782,85,38.8,2026-09-20 20:35:40
60,1000,-13.892117,85,39.4,2026-09-20 20:35:41
61,1000,-13.534823,85,40.0,2026-09-20 20:35:41
62,1000,-16.556105,85,40.6,2026-09-20 20:35:42
63,1000,-6.141423,85,42.0,2026-09-20 20:35:43
64,1000,-7.664623,85,42.6,2026-09-20 20:35:44
65,1000,-7.179935,85,43.3,2026-09-20 20:35:45
66,1000,-5.798830,85,43.9,2026-09-20 20:35:45
67,1000,-6.621348,85,44.5,2026-09-20 20:35:46
68,1000,-7.114594,85,45.0,2026-09-20 20:35:46
69,1000,-11.555761,85,45.7,2026-09-20 20:35:47
70,1000,-8.647244,85,46.2,2026-09-20 20:35:48
71,1000,-8.422685,85,46.9,2026-09-20 20:35:48
72,1000,-5.772329,85,47.6,2026-09-20 20:35:49
73,1000,-19.111498,85,48.2,2026-09-20 20:35:50
74,1000,-9.065099,85,48.9,2026-09-20 20:35:50
75,1000,-6.902649,85,49.5,2026-09-20 20:35:51
76,1000,-5.394895,85,50.1,2026-09-20 20:35:51
77,1000,-6.212780,85,50.8,2026-09-20 20:35:52
78,1000,-15.186730,85,51.3,2026-09-20 20:35:53
79,1000,-8.294052,85,52.0,2026-09-20 20:35:53
80,1000,-7.182688,85,52.7,2026-09-20 20:35:54
81,1000,-8.823575,85,53.2,2026-09-20 20:35:55
82,1000,-9.231981,85,54.0,2026-09-20 20:35:55
83,1000,-4.023766,85,54.6,2026-09-20 20:35:56
84,1000,-8.830445,85,55.1,2026-09-20 20:35:57
85,1000,-4.775358,85,55.9,2026-09-20 20:35:57
86,1000,-4.268206,85,56.5,2026-09-20 20:35:58
87,1000,-3.309428,85,57.1,2026-09-20 20:35:58
88,1000,-5.932136,85,57.8,2026-09-20 20:35:59
89,1000,-6.856894,85,58.4,2026-09-20 20:36:00
90,1000,-5.823778,85,58.9,2026-09-20 20:36:00
