episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-12.376698,85,1.5,2026-09-20 20:35:21
2,1000,-11.554723,85,1.9,2026-09-20 20:35:21
3,1000,-10.127019,85,2.4,2026-09-20 20:35:22
4,1000,-11.448848,85,2.8,2026-09-20 20:35:22
5,1000,-33.359473,85,3.2,2026-09-20 20:35:23
6,1000,-12.529954,85,3.6,2026-09-20 20:35:23
7,1000,-18.655966,85,4.1,2026-09-20 20:35:24
8,1000,-17.801703,85,4.5,2026-09-20 20:35:24
9,1000,-11.636908,85,4.9,2026-09-20 20:35:24
10,1000,-22.261772,85,5.4,2026-09-20 20:35:25
11,1000,-11.662635,85,5.8,2026-09-20 20:35:25
12,1000,-12.346998,85,6.2,2026-09-20 20:35:26
13,1000,-9.656512,85,6.6,2026-09-20 20:35:26
14,1000,-12.787196,85,7.0,2026-09-20 20:35:27
15,1000,-12.349885,85,7.5,2026-09-20 20:35:27
16,1000,-15.894516,85,7.9,2026-09-20 20:35:27
17,1000,-6.681169,85,8.3,2026-09-20 20:35:28
18,1000,-13.815221,85,8.7,2026-09-20 20:35:28
19,1000,-16.802139,85,9.1,2026-09-20 20:35:29
20,1000,-12.389893,85,9.5,2026-09-20 20:35:29
21,1000,-15.836668,85,10.0,2026-09-20 20:35:29
22,1000,-5.942710,85,10.4,2026-09-20 20:35:30
23,1000,-11.371470,85,10.8,2026-09-20 20:35:30
24,1000,-10.742830,85,11.2,2026-09-20 20:35:31
25,1000,-10.517745,85,11.6,2026-09-20 20:35:31
26,1000,-20.044282,85,12.1,2026-09-20 20:35:32
27,1000,-14.438423,85,12.5,2026-09-20 20:35:32
28,1000,-13.829503,85,12.9,2026-09-20 20:35:32
29,1000,-11.750656,85,13.4,2026-09-20 20:35:33
30,1000,-9.609809,85,13.8,2026-09-20 20:35:33
31,1000,-13.539702,85,14.2,2026-09-20 20:35:34
32,1000,-8.928610,85,15.6,2026-09-20 20:35:35
33,1000,-21.139090,85,16.1,2026-09-20 20:35:36
34,1000,-9.863368,85,16.5,2026-09-20 20:35:36
35,1000,-12.001589,85,16.9,2026-09-20 20:35:36
36,1000,-12.535682,85,17.4,2026-09-20 20:35:37
37,1000,-8.307104,85,17.8,2026-09-20 20:35:37
38,1000,-14.517939,85,18.2,2026-09-20 20:35:38
39,1000,-9.890880,85,18.7,2026-09-20 20:35:38
40,1000,-13.323386,85,19.2,2026-09-20 20:35:39
41,1000,-17.038640,85,19.6,2026-09-20 20:35:39
42,1000,-16.323345,85,20.0,2026-09-20 20:35:39
43,1000,-7.404319,85,20.5,2026-09-20 20:35:40
44,1000,-4.882403,85,20.9,2026-09-20 20:35:40
45,1000,-12.670069,85,21.3,2026-09-20 20:35:41
46,1000,-4.652644,85,21.8,2026-09-20 20:35:41
47,1000,-14.847939,85,22.2,2026-09-20 20:35:42
48,1000,-29.359889,85,22.6,2026-09-20 20:35:42
49,1000,-14.011372,85,23.0,2026-09-20 20:35:43
50,1000,-13.815444,85,23.5,2026-09-20 20:35:43
51,1000,-10.557095,85,23.9,2026-09-20 20:35:43
52,1000,-14.536329,85,24.3,2026-09-20 20:35:44
53,1000,-14.178550,85,24.7,2026-09-20 20:35:44
54,1000,-12.095295,85,25.1,2026-09-20 20:35:45
55,1000,-8.712071,85,25.5,2026-09-20 20:35:45
56,1000,-12.687025,85,26.0,2026-09-20 20:35:45
57,1000,-10.709000,85,26.4,2026-09-20 20:35:46
58,1000,-11.381101,85,26.8,2026-09-20 20:35:46
59,1000,-5.136708,85,27.2,2026-09-20 20:35:47
60,1000,-17.676195,85,27.6,2026-09-20 20:35:47
61,1000,-17.340016,85,28.0,2026-09-20 20:35:48
62,1000,-15.719434,85,28.5,2026-09-20 20:35:48
63,1000,-2.602157,85,29.8,2026-09-20 20:35:49
64,1000,-37.158318,62,30.1,2026-09-20 20:35:50
65,1000,-7.061045,85,30.5,2026-09-20 20:35:50
66,1000,-7.672107,85,30.9,2026-09-20 20:35:50
67,1000,-11.853644,85,31.3,2026-09-20 20:35:51
68,1000,-28.643361,85,31.8,2026-09-20 20:35:51
69,1000,-6.257145,85,32.2,2026-09-20 20:35:52
70,1000,-7.075727,85,32.6,2026-09-20 20:35:52
