config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.162695535244763,0.0806489768225994,0.00478213170033711,0.00216017994861471,0.188274798546646,0.0359471054832392,0.0174855044253209,0.0139210800406446,0,0,0,0,0.00882897628863738,0.000308850155391131,0.0102589853566682,0.00648390630917279,2.11536555591981,0.552191238271189,0.108589539085665,0.0518247149117792,10.363896835,1.16413694717253
