config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.332256825505965,0.139505345789046,0.0113576954510816,0.00492661141446708,0.270131887007818,0.0420806361599819,0.017899701145291,0.00726991695839539,0,0,0,0,0.00823672772740452,0.000400739484348474,0.00859864378395735,0.00300055995728775,1.83107418546628,0.524772823732169,0.0858835755165693,0.0357615216056782,15.2203254126667,0.0869821232882465
