config,seed,nEpisodes,nAbort,nAbortCollision,success,K1,K2,K3,K4,K5,K6,K7,K8,K9,T1,T2
PPO_optimized,0,31,0,0,1,-0.504944150529537,0.0184285161053599,0.252379532323362,0.0202721019367981,0,0,0.00868565635992122,0.0115439538264348,1.15193770902831,0.0764656171058477,15.3268185533333
PPO_optimized,1,31,0,0,1,-0.204382336283227,0.00689298660303887,0.230128665473544,0.0146936623571195,0,0,0.00777678834004688,0.00572303735880269,1.46622694499341,0.0607031779696242,15.1801307166667
PPO_optimized,2,31,0,0,1,-0.241260855121018,0.00811576360126791,0.284736615712963,0.0133194088810397,0,0,0.0081348537526141,0.0069204302859769,1.86942302567813,0.0691503841941592,15.1179588966667
PPO_optimized,3,31,0,0,1,-0.249689836091035,0.0088082360677255,0.246855220470895,0.0116661572734585,0,0,0.00796718114126042,0.00666799250034404,2.32737942603713,0.0741639791300218,15.2939373216667
PPO_optimized,4,31,0,0,1,-0.461006949505009,0.0145429748780159,0.336559401058324,0.0295471752780391,0,0,0.00861915904317999,0.0121378049482283,2.34040382159441,0.148934719183194,15.182781575
