config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.189913065940147,0.16514880511313,0.00580793810114428,0.00510021091005497,0.179210599613294,0.0449991453972692,0.0207684087485538,0.0120012527529235,0,0,0,0,0.0119064511824964,0.00249357756429428,0.0131063466628363,0.00391362124062739,2.31890992857858,0.666686164315916,0.139425449064177,0.0624058044822473,15.9575853963333,0.127236348602145
