config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.0886350224784903,0.0279168342775701,0.0026116194758087,0.00100835497125891,0.15647553782186,0.00401574454904173,0.0164152738878943,0.00288526536559191,0,0,0,0,0.00886277451167977,0.000549553168261903,0.0110253691050791,0.00182020050187867,2.41101787922262,0.35380205683122,0.0832499311016262,0.00877515164396182,15.482348319,0.104739716177222
