config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.553683646019201,0.690594955549692,0.00628630664828042,0.00427426426013469,0.170931701440044,0.0234502865363887,0.0695378319136169,0.0600307070272244,0,0,0,0,0.00930836001003895,0.00153327521537921,0.0228505235179511,0.0074576284500508,2.81092685115795,1.00302980682132,0.335770493244499,0.16713343238971,14.4948326416667,0.548927496370671
