config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.183090286039632,0.107209697011278,0.00435062703537368,0.00303982154875627,0.190959804786127,0.0516642513108807,0.0276737949023652,0.012892975252276,0,0,0,0,0.00924523823571428,0.000647807418579709,0.0145798012595291,0.0117398084625121,2.23826901360464,0.335318018286701,0.108115073272018,0.0323770105750206,16.15166729,0.207260422638815
