config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.204786992549217,0.193603758872559,0.00721212268801307,0.00718395130680364,0.190161006170673,0.0730897287836327,0.0119346899886044,0.00454777227721572,0,0,0,0,0.0084971488030885,0.00125944245715513,0.00781823742556961,0.00154729128014813,2.09632445727721,0.285292043962942,0.140028375237462,0.0864624925980792,16.312342391,0.304647694074859
