episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-5.624972,85,2.1,2026-09-20 21:29:19
2,1000,-2.035680,85,2.8,2026-09-20 21:29:20
3,1000,-6.689278,85,3.7,2026-09-20 21:29:20
4,1000,-4.682665,85,4.6,2026-09-20 21:29:21
5,1000,-4.442335,85,5.5,2026-09-20 21:29:22
6,1000,-4.617928,85,6.3,2026-09-20 21:29:23
7,1000,-6.880511,85,7.2,2026-09-20 21:29:24
8,1000,-6.180803,85,8.0,2026-09-20 21:29:25
9,1000,-6.416420,85,8.9,2026-09-20 21:29:26
10,1000,-7.388032,85,9.8,2026-09-20 21:29:26
11,1000,-9.427715,85,10.6,2026-09-20 21:29:27
12,1000,-6.504392,85,11.6,2026-09-20 21:29:28
13,1000,-4.092832,85,12.4,2026-09-20 21:29:29
14,1000,-3.473056,85,13.3,2026-09-20 21:29:30
15,1000,-4.634827,85,14.2,2026-09-20 21:29:31
16,1000,-6.471864,85,15.0,2026-09-20 21:29:32
17,1000,-6.072188,85,15.9,2026-09-20 21:29:33
18,1000,-9.026590,85,16.7,2026-09-20 21:29:33
19,1000,-5.777119,85,17.6,2026-09-20 21:29:34
20,1000,-1.754193,85,18.5,2026-09-20 21:29:35
21,1000,-6.168574,85,19.4,2026-09-20 21:29:36
22,1000,-7.273905,85,20.2,2026-09-20 21:29:37
23,1000,-6.256978,85,21.1,2026-09-20 21:29:38
24,1000,-3.924257,85,22.0,2026-09-20 21:29:39
25,1000,-4.655914,85,22.8,2026-09-20 21:29:40
26,1000,-4.982149,85,23.7,2026-09-20 21:29:40
27,1000,-8.565346,85,24.6,2026-09-20 21:29:41
28,1000,-8.012250,85,25.4,2026-09-20 21:29:42
29,1000,-7.648644,85,26.3,2026-09-20 21:29:43
30,1000,-8.286675,85,27.2,2026-09-20 21:29:44
31,1000,-7.710306,85,28.0,2026-09-20 21:29:45
32,1000,-10.339824,85,30.1,2026-09-20 21:29:47
33,1000,-7.684301,85,31.0,2026-09-20 21:29:48
34,1000,-4.196437,85,31.9,2026-09-20 21:29:49
35,1000,-4.025103,85,32.7,2026-09-20 21:29:49
36,1000,-5.381263,85,33.6,2026-09-20 21:29:50
37,1000,-5.928296,85,34.5,2026-09-20 21:29:51
38,1000,-9.978641,85,35.4,2026-09-20 21:29:52
39,1000,-4.427733,85,36.2,2026-09-20 21:29:53
40,1000,-4.847897,85,37.1,2026-09-20 21:29:54
41,1000,-7.121683,85,38.0,2026-09-20 21:29:55
42,1000,-7.459307,85,38.9,2026-09-20 21:29:56
43,1000,-4.473167,85,39.7,2026-09-20 21:29:56
44,1000,-5.218203,85,40.6,2026-09-20 21:29:57
45,1000,-4.337510,85,41.5,2026-09-20 21:29:58
46,1000,-5.227466,85,42.3,2026-09-20 21:29:59
47,1000,-3.366670,85,43.2,2026-09-20 21:30:00
48,1000,-3.368847,85,44.1,2026-09-20 21:30:01
49,1000,-4.088207,85,45.0,2026-09-20 21:30:02
50,1000,-12.201809,85,45.8,2026-09-20 21:30:02
51,1000,-6.545865,85,46.7,2026-09-20 21:30:03
52,1000,-3.046179,85,47.6,2026-09-20 21:30:04
53,1000,-8.682452,85,48.4,2026-09-20 21:30:05
54,1000,-4.988170,85,49.3,2026-09-20 21:30:06
55,1000,-6.313020,85,50.2,2026-09-20 21:30:07
56,1000,-3.409198,85,51.1,2026-09-20 21:30:08
57,1000,-2.429146,85,51.9,2026-09-20 21:30:09
58,1000,-6.050486,85,52.8,2026-09-20 21:30:09
59,1000,-3.076370,85,53.7,2026-09-20 21:30:10
60,1000,-5.501699,85,54.5,2026-09-20 21:30:11
61,1000,-4.991040,85,55.4,2026-09-20 21:30:12
62,1000,-5.803145,85,56.2,2026-09-20 21:30:13
63,1000,-21.571248,85,58.0,2026-09-20 21:30:15
64,1000,-7.423700,85,58.9,2026-09-20 21:30:16
65,1000,-3.632832,85,59.8,2026-09-20 21:30:17
66,1000,-11.732136,85,60.7,2026-09-20 21:30:17
67,1000,-6.003952,85,61.6,2026-09-20 21:30:18
68,1000,-6.886673,85,62.4,2026-09-20 21:30:19
69,1000,-4.155077,85,63.3,2026-09-20 21:30:20
70,1000,-9.446328,85,64.2,2026-09-20 21:30:21
71,1000,-7.787425,85,65.0,2026-09-20 21:30:22
72,1000,-4.606158,85,65.9,2026-09-20 21:30:23
73,1000,-5.313282,85,66.8,2026-09-20 21:30:23
74,1000,-4.161168,85,67.7,2026-09-20 21:30:24
75,1000,-7.561126,85,68.6,2026-09-20 21:30:25
76,1000,-5.822144,85,69.4,2026-09-20 21:30:26
77,1000,-6.246420,85,70.3,2026-09-20 21:30:27
78,1000,-2.696959,85,71.2,2026-09-20 21:30:28
79,1000,-1.730621,85,72.0,2026-09-20 21:30:29
80,1000,-7.739219,85,72.7,2026-09-20 21:30:29
81,1000,-5.468525,85,73.6,2026-09-20 21:30:30
82,1000,-13.773213,85,74.4,2026-09-20 21:30:31
83,1000,-2.816877,85,75.3,2026-09-20 21:30:32
84,1000,-24.683770,85,76.2,2026-09-20 21:30:33
85,1000,-2.639679,85,77.0,2026-09-20 21:30:34
86,1000,-13.623690,85,77.9,2026-09-20 21:30:35
87,1000,-28.511655,85,78.8,2026-09-20 21:30:35
88,1000,-3.353394,85,79.7,2026-09-20 21:30:36
89,1000,-21.659208,68,80.5,2026-09-20 21:30:37
90,1000,-3.794150,85,81.4,2026-09-20 21:30:38
91,1000,-6.671225,85,82.3,2026-09-20 21:30:39
92,1000,-3.801411,85,83.2,2026-09-20 21:30:40
