config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.158055395444909,0.0999452916542154,0.00509040648909448,0.00365718814716664,0.171336653692674,0.0264128913764387,0.0154296451373008,0.00642030884924373,0,0,0,0,0.00788041467718395,0.00108665442194103,0.0101744837540272,0.00596504464435628,1.89420649331179,0.327336950495228,0.108086766884678,0.0613053801568183,16.6727978986667,0.252728484147408
