episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-19.022170,80,1.4,2026-09-20 19:34:53
2,1000,-30.741745,68,1.8,2026-09-20 19:34:54
3,1000,-11.978252,82,2.2,2026-09-20 19:34:54
4,1000,-23.076941,74,2.6,2026-09-20 19:34:55
5,1000,-11.498395,85,3.0,2026-09-20 19:34:55
6,1000,-20.878852,79,3.4,2026-09-20 19:34:55
7,1000,-37.360458,59,3.7,2026-09-20 19:34:56
8,1000,-21.304884,76,4.1,2026-09-20 19:34:56
9,1000,-22.848966,77,4.4,2026-09-20 19:34:56
10,1000,-9.771076,85,4.8,2026-09-20 19:34:57
11,1000,-15.509951,83,5.2,2026-09-20 19:34:57
12,1000,-6.037174,85,5.7,2026-09-20 19:34:58
13,1000,-28.937725,67,6.0,2026-09-20 19:34:58
14,1000,-21.924962,75,6.4,2026-09-20 19:34:58
15,1000,-22.815663,77,6.8,2026-09-20 19:34:59
16,1000,-12.509908,85,7.2,2026-09-20 19:34:59
17,1000,-8.270662,85,7.6,2026-09-20 19:35:00
18,1000,-21.659938,75,10.0,2026-09-20 19:35:02
19,1000,-34.168981,63,10.3,2026-09-20 19:35:02
20,1000,-13.247649,85,10.7,2026-09-20 19:35:03
21,1000,-22.813882,75,11.1,2026-09-20 19:35:03
22,1000,-13.260501,85,11.5,2026-09-20 19:35:03
23,1000,-5.546427,85,11.9,2026-09-20 19:35:04
24,1000,-27.374605,70,12.3,2026-09-20 19:35:04
25,1000,-24.933353,74,12.7,2026-09-20 19:35:05
26,1000,-39.650680,65,13.0,2026-09-20 19:35:05
27,1000,-37.359570,62,13.3,2026-09-20 19:35:05
28,1000,-14.641912,81,13.7,2026-09-20 19:35:06
29,1000,-22.236943,76,14.1,2026-09-20 19:35:06
30,1000,-35.035357,61,14.5,2026-09-20 19:35:06
31,1000,-6.888857,85,14.9,2026-09-20 19:35:07
32,1000,-26.680495,71,15.3,2026-09-20 19:35:07
33,1000,-28.071565,71,15.7,2026-09-20 19:35:08
34,1000,-32.284869,67,16.1,2026-09-20 19:35:08
35,1000,-24.666491,74,16.4,2026-09-20 19:35:08
36,1000,-14.747586,82,18.5,2026-09-20 19:35:10
37,1000,-32.161834,67,18.9,2026-09-20 19:35:11
38,1000,-21.976624,75,19.2,2026-09-20 19:35:11
39,1000,-7.334578,85,19.6,2026-09-20 19:35:12
40,1000,-20.684446,78,20.1,2026-09-20 19:35:12
41,1000,-19.111175,81,20.5,2026-09-20 19:35:12
42,1000,-5.627271,85,20.9,2026-09-20 19:35:13
43,1000,-9.520000,85,21.3,2026-09-20 19:35:13
44,1000,-25.581593,71,21.7,2026-09-20 19:35:14
45,1000,-18.799878,76,22.1,2026-09-20 19:35:14
46,1000,-43.149382,59,22.4,2026-09-20 19:35:14
47,1000,-6.391351,85,22.8,2026-09-20 19:35:15
48,1000,-16.844472,83,23.2,2026-09-20 19:35:15
49,1000,-9.544639,85,23.6,2026-09-20 19:35:16
50,1000,-11.116227,85,24.0,2026-09-20 19:35:16
51,1000,-14.866838,78,24.4,2026-09-20 19:35:16
52,1000,-6.655867,85,24.8,2026-09-20 19:35:17
53,1000,-28.907944,70,26.6,2026-09-20 19:35:18
54,1000,-11.798116,83,27.0,2026-09-20 19:35:19
55,1000,-23.079892,73,27.4,2026-09-20 19:35:19
56,1000,-21.134372,76,27.7,2026-09-20 19:35:20
57,1000,-34.383507,66,28.0,2026-09-20 19:35:20
58,1000,-21.637055,76,28.4,2026-09-20 19:35:20
59,1000,-14.112002,83,28.8,2026-09-20 19:35:21
60,1000,-24.101193,73,29.2,2026-09-20 19:35:21
61,1000,-17.702695,78,29.6,2026-09-20 19:35:21
62,1000,-7.297253,85,30.0,2026-09-20 19:35:22
63,1000,-14.107405,84,30.4,2026-09-20 19:35:22
64,1000,-5.451134,85,30.8,2026-09-20 19:35:23
65,1000,-22.355209,75,31.2,2026-09-20 19:35:23
66,1000,-27.861323,72,31.5,2026-09-20 19:35:23
67,1000,-27.421247,69,31.9,2026-09-20 19:35:24
68,1000,-14.646547,83,32.3,2026-09-20 19:35:24
69,1000,-15.193383,85,32.7,2026-09-20 19:35:25
70,1000,-29.388142,66,34.7,2026-09-20 19:35:27
71,1000,-30.969336,67,35.0,2026-09-20 19:35:27
72,1000,-3.228467,85,35.4,2026-09-20 19:35:27
73,1000,-9.509675,85,35.8,2026-09-20 19:35:28
74,1000,-7.232399,85,36.2,2026-09-20 19:35:28
75,1000,-9.587601,85,36.6,2026-09-20 19:35:29
76,1000,-33.852499,61,37.0,2026-09-20 19:35:29
77,1000,-19.472149,75,37.4,2026-09-20 19:35:29
78,1000,-14.966856,82,37.8,2026-09-20 19:35:30
79,1000,-10.961617,85,38.2,2026-09-20 19:35:30
80,1000,-16.612033,81,38.6,2026-09-20 19:35:30
81,1000,-20.230094,75,39.0,2026-09-20 19:35:31
82,1000,-12.617614,85,39.4,2026-09-20 19:35:31
83,1000,-23.407324,77,39.8,2026-09-20 19:35:32
84,1000,-25.569679,73,40.2,2026-09-20 19:35:32
85,1000,-31.598736,66,40.6,2026-09-20 19:35:32
86,1000,-22.871957,76,40.9,2026-09-20 19:35:33
87,1000,-13.919682,84,43.0,2026-09-20 19:35:35
88,1000,-3.048839,85,43.5,2026-09-20 19:35:35
89,1000,-11.102314,85,43.9,2026-09-20 19:35:36
90,1000,-6.452499,85,44.3,2026-09-20 19:35:36
91,1000,-4.638757,85,44.7,2026-09-20 19:35:37
92,1000,-7.604888,85,45.2,2026-09-20 19:35:37
93,1000,-5.290025,85,45.6,2026-09-20 19:35:37
94,1000,-5.128899,85,46.0,2026-09-20 19:35:38
95,1000,-24.324222,71,46.3,2026-09-20 19:35:38
96,1000,-12.508754,82,46.7,2026-09-20 19:35:39
97,1000,-18.938018,76,47.2,2026-09-20 19:35:39
98,1000,-7.293422,85,47.6,2026-09-20 19:35:39
99,1000,-7.627814,85,48.0,2026-09-20 19:35:40
100,1000,-7.533690,85,48.5,2026-09-20 19:35:40
101,1000,-3.086072,85,48.9,2026-09-20 19:35:41
102,1000,-11.091111,85,49.3,2026-09-20 19:35:41
103,1000,-10.428317,85,51.5,2026-09-20 19:35:43
104,1000,-21.346780,76,51.9,2026-09-20 19:35:44
105,1000,-2.813092,85,52.3,2026-09-20 19:35:44
106,1000,-15.649230,81,52.7,2026-09-20 19:35:45
107,1000,-9.332923,85,53.1,2026-09-20 19:35:45
108,1000,-11.792914,85,53.5,2026-09-20 19:35:45
109,1000,-24.876872,69,53.9,2026-09-20 19:35:46
110,1000,-5.885302,85,54.3,2026-09-20 19:35:46
111,1000,-22.866364,72,54.7,2026-09-20 19:35:47
112,1000,-3.379434,85,55.1,2026-09-20 19:35:47
113,1000,-7.512886,85,55.5,2026-09-20 19:35:47
114,1000,-2.908250,85,55.9,2026-09-20 19:35:48
115,1000,-14.794535,82,56.3,2026-09-20 19:35:48
116,1000,-3.818662,85,56.7,2026-09-20 19:35:49
117,1000,-6.130499,85,57.1,2026-09-20 19:35:49
118,1000,-4.137939,85,57.5,2026-09-20 19:35:49
119,1000,-6.231531,85,59.7,2026-09-20 19:35:52
120,1000,-17.330929,79,60.1,2026-09-20 19:35:52
121,1000,-3.652853,85,60.5,2026-09-20 19:35:52
122,1000,-13.521395,80,60.9,2026-09-20 19:35:53
123,1000,-4.935469,85,61.3,2026-09-20 19:35:53
124,1000,-4.226305,85,61.7,2026-09-20 19:35:54
125,1000,-17.117596,76,62.0,2026-09-20 19:35:54
126,1000,-2.938101,85,62.4,2026-09-20 19:35:54
127,1000,-9.486644,85,62.8,2026-09-20 19:35:55
128,1000,-6.600444,85,63.2,2026-09-20 19:35:55
129,1000,-9.613948,85,63.6,2026-09-20 19:35:56
130,1000,-3.834118,85,64.1,2026-09-20 19:35:56
131,1000,-8.211657,85,64.5,2026-09-20 19:35:56
132,1000,-6.013539,85,64.9,2026-09-20 19:35:57
133,1000,-4.656000,85,65.3,2026-09-20 19:35:57
134,1000,-22.729147,72,65.7,2026-09-20 19:35:58
135,1000,-4.631861,85,67.7,2026-09-20 19:36:00
136,1000,-6.128019,85,68.1,2026-09-20 19:36:00
137,1000,-3.803604,85,68.5,2026-09-20 19:36:00
138,1000,-4.252332,85,68.9,2026-09-20 19:36:01
139,1000,-5.730628,85,69.3,2026-09-20 19:36:01
140,1000,-5.235410,85,69.7,2026-09-20 19:36:02
141,1000,-4.038666,85,70.1,2026-09-20 19:36:02
142,1000,-4.406378,85,70.5,2026-09-20 19:36:02
143,1000,-8.275049,85,70.9,2026-09-20 19:36:03
144,1000,-3.395046,85,71.3,2026-09-20 19:36:03
145,1000,-22.132179,76,71.7,2026-09-20 19:36:04
146,1000,-4.452866,85,72.1,2026-09-20 19:36:04
147,1000,-6.538450,85,72.5,2026-09-20 19:36:04
148,1000,-4.881034,85,72.9,2026-09-20 19:36:05
149,1000,-10.104717,84,73.3,2026-09-20 19:36:05
150,1000,-3.657122,85,73.7,2026-09-20 19:36:06
151,1000,-2.636980,85,75.8,2026-09-20 19:36:08
152,1000,-3.579222,85,76.2,2026-09-20 19:36:08
153,1000,-4.279119,85,76.6,2026-09-20 19:36:09
154,1000,-2.835691,85,77.0,2026-09-20 19:36:09
155,1000,-3.539021,85,77.4,2026-09-20 19:36:09
156,1000,-3.514475,85,77.8,2026-09-20 19:36:10
157,1000,-2.720020,85,78.2,2026-09-20 19:36:10
158,1000,-3.698690,85,78.6,2026-09-20 19:36:11
159,1000,-6.655235,85,79.0,2026-09-20 19:36:11
160,1000,-2.508757,85,79.4,2026-09-20 19:36:11
161,1000,-2.751848,85,79.8,2026-09-20 19:36:12
162,1000,-6.791550,85,80.2,2026-09-20 19:36:12
163,1000,-4.322837,85,80.6,2026-09-20 19:36:13
164,1000,-6.343949,85,81.1,2026-09-20 19:36:13
165,1000,-3.185926,85,81.5,2026-09-20 19:36:13
166,1000,-5.718739,85,81.9,2026-09-20 19:36:14
167,1000,-6.326733,85,84.2,2026-09-20 19:36:16
168,1000,-1.966219,85,84.6,2026-09-20 19:36:17
169,1000,-3.301045,85,85.0,2026-09-20 19:36:17
170,1000,-3.527541,85,85.4,2026-09-20 19:36:17
171,1000,-18.271721,85,85.9,2026-09-20 19:36:18
172,1000,-5.163065,85,86.3,2026-09-20 19:36:18
173,1000,-5.129592,85,86.6,2026-09-20 19:36:19
174,1000,-2.704977,85,87.1,2026-09-20 19:36:19
175,1000,-5.018839,85,87.5,2026-09-20 19:36:19
176,1000,-4.057649,85,87.9,2026-09-20 19:36:20
177,1000,-5.242480,85,88.3,2026-09-20 19:36:20
178,1000,-6.849898,85,88.7,2026-09-20 19:36:21
179,1000,-4.681033,85,89.1,2026-09-20 19:36:21
180,1000,-6.237226,85,89.5,2026-09-20 19:36:21
181,1000,-11.877221,85,89.9,2026-09-20 19:36:22
182,1000,-3.718713,85,90.3,2026-09-20 19:36:22
183,1000,-6.096223,85,92.5,2026-09-20 19:36:24
184,1000,-2.011836,85,92.9,2026-09-20 19:36:25
185,1000,-3.286694,85,93.3,2026-09-20 19:36:25
186,1000,-6.364493,85,93.7,2026-09-20 19:36:26
187,1000,-3.175952,85,94.1,2026-09-20 19:36:26
188,1000,-5.697512,85,94.5,2026-09-20 19:36:26
189,1000,-5.106201,85,94.9,2026-09-20 19:36:27
190,1000,-3.795256,85,95.3,2026-09-20 19:36:27
191,1000,-7.751420,85,95.7,2026-09-20 19:36:28
192,1000,-7.642712,85,96.2,2026-09-20 19:36:28
193,1000,-3.377690,85,96.6,2026-09-20 19:36:28
194,1000,-5.879924,85,97.0,2026-09-20 19:36:29
195,1000,-2.681962,85,97.4,2026-09-20 19:36:29
196,1000,-6.612588,85,97.8,2026-09-20 19:36:30
197,1000,-9.718744,85,98.2,2026-09-20 19:36:30
198,1000,-2.530245,85,98.6,2026-09-20 19:36:30
199,1000,-4.030878,85,100.6,2026-09-20 19:36:32
200,1000,-28.464003,66,100.9,2026-09-20 19:36:33
201,1000,-8.741480,85,101.3,2026-09-20 19:36:33
202,1000,-7.027817,85,101.7,2026-09-20 19:36:34
203,1000,-4.390580,85,102.1,2026-09-20 19:36:34
204,1000,-3.533319,85,102.5,2026-09-20 19:36:34
205,1000,-12.020961,83,102.9,2026-09-20 19:36:35
