episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-8.088111,85,1.6,2026-09-20 18:31:56
2,1000,-5.330551,85,2.2,2026-09-20 18:31:57
3,1000,-10.316318,85,2.8,2026-09-20 18:31:57
4,1000,-39.585627,48,3.2,2026-09-20 18:31:58
5,1000,-4.367757,85,3.8,2026-09-20 18:31:58
6,1000,-5.698412,85,4.2,2026-09-20 18:31:59
7,1000,-31.939994,77,4.7,2026-09-20 18:31:59
8,1000,-4.368529,85,5.2,2026-09-20 18:32:00
9,1000,-3.773177,85,5.8,2026-09-20 18:32:00
10,1000,-6.571255,85,6.3,2026-09-20 18:32:01
11,1000,-10.626037,85,6.9,2026-09-20 18:32:01
12,1000,-11.126361,85,7.5,2026-09-20 18:32:02
13,1000,-4.456532,85,8.1,2026-09-20 18:32:02
14,1000,-5.049338,85,8.8,2026-09-20 18:32:03
15,1000,-13.554427,85,9.4,2026-09-20 18:32:04
16,1000,-3.694748,85,10.0,2026-09-20 18:32:04
17,1000,-5.151156,85,10.7,2026-09-20 18:32:05
18,1000,-7.939784,85,11.4,2026-09-20 18:32:06
19,1000,-11.567238,85,12.2,2026-09-20 18:32:06
20,1000,-8.425127,85,12.9,2026-09-20 18:32:07
21,1000,-7.970164,85,13.7,2026-09-20 18:32:08
22,1000,-7.840226,85,14.5,2026-09-20 18:32:09
23,1000,-6.204601,85,15.3,2026-09-20 18:32:10
24,1000,-5.523741,85,16.1,2026-09-20 18:32:10
25,1000,-7.013340,85,16.9,2026-09-20 18:32:11
26,1000,-20.666232,85,17.7,2026-09-20 18:32:12
27,1000,-9.234022,85,18.6,2026-09-20 18:32:13
28,1000,-10.915937,85,19.5,2026-09-20 18:32:14
29,1000,-11.864826,85,20.4,2026-09-20 18:32:15
30,1000,-6.682996,85,21.4,2026-09-20 18:32:16
31,1000,-7.228127,85,22.3,2026-09-20 18:32:17
32,1000,-4.845977,85,23.3,2026-09-20 18:32:18
33,1000,-5.291337,85,24.2,2026-09-20 18:32:19
