episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-16.631806,85,1.7,2026-09-20 18:32:22
2,1000,-11.923299,85,2.5,2026-09-20 18:32:23
3,1000,-29.331841,85,3.0,2026-09-20 18:32:23
4,1000,-12.789806,85,3.6,2026-09-20 18:32:24
5,1000,-10.060297,85,4.1,2026-09-20 18:32:24
6,1000,-41.652920,62,4.5,2026-09-20 18:32:25
7,1000,-59.481464,85,5.0,2026-09-20 18:32:25
8,1000,-116.400838,77,5.5,2026-09-20 18:32:26
9,1000,-54.083812,85,6.1,2026-09-20 18:32:26
10,1000,-37.293514,85,6.7,2026-09-20 18:32:27
11,1000,-9.067648,85,7.3,2026-09-20 18:32:28
12,1000,-16.909240,85,8.0,2026-09-20 18:32:28
13,1000,-11.235322,85,8.6,2026-09-20 18:32:29
14,1000,-17.433598,85,9.2,2026-09-20 18:32:30
15,1000,-29.047553,85,9.9,2026-09-20 18:32:30
16,1000,-20.628437,85,10.6,2026-09-20 18:32:31
17,1000,-37.805751,85,11.2,2026-09-20 18:32:32
18,1000,-30.404122,85,11.9,2026-09-20 18:32:32
19,1000,-5.833333,85,12.7,2026-09-20 18:32:33
20,1000,-15.933034,85,13.4,2026-09-20 18:32:34
21,1000,-12.256903,85,14.2,2026-09-20 18:32:35
22,1000,-31.472409,85,14.9,2026-09-20 18:32:35
23,1000,-32.325979,85,15.7,2026-09-20 18:32:36
24,1000,-73.779696,85,16.6,2026-09-20 18:32:37
25,1000,-49.656118,85,17.4,2026-09-20 18:32:38
26,1000,-17.624109,85,18.3,2026-09-20 18:32:39
27,1000,-28.381620,85,19.1,2026-09-20 18:32:40
28,1000,-22.642372,85,20.0,2026-09-20 18:32:40
29,1000,-12.456271,85,20.9,2026-09-20 18:32:41
30,1000,-35.109498,85,21.8,2026-09-20 18:32:42
31,1000,-18.912932,85,22.7,2026-09-20 18:32:43
32,1000,-25.884785,85,23.8,2026-09-20 18:32:44
33,1000,-22.021415,85,24.9,2026-09-20 18:32:45
34,1000,-27.258127,85,25.9,2026-09-20 18:32:46
35,1000,-42.126292,85,27.0,2026-09-20 18:32:47
36,1000,-24.690069,85,28.0,2026-09-20 18:32:48
37,1000,-20.938824,85,29.0,2026-09-20 18:32:49
38,1000,-13.597158,85,30.1,2026-09-20 18:32:50
39,1000,-18.150950,85,31.2,2026-09-20 18:32:52
40,1000,-18.927265,85,32.3,2026-09-20 18:32:53
41,1000,-6.013047,85,33.5,2026-09-20 18:32:54
42,1000,-16.600388,85,34.7,2026-09-20 18:32:55
43,1000,-9.466522,85,35.8,2026-09-20 18:32:56
44,1000,-11.825173,85,37.0,2026-09-20 18:32:57
45,1000,-30.577792,85,38.1,2026-09-20 18:32:59
46,1000,-17.410946,85,39.3,2026-09-20 18:33:00
47,1000,-20.044808,85,40.5,2026-09-20 18:33:01
48,1000,-36.473343,85,41.7,2026-09-20 18:33:02
49,1000,-26.713634,85,43.0,2026-09-20 18:33:03
50,1000,-14.342673,85,44.3,2026-09-20 18:33:05
51,1000,-10.782921,85,45.5,2026-09-20 18:33:06
52,1000,-26.671004,85,46.9,2026-09-20 18:33:07
53,1000,-9.600783,85,48.2,2026-09-20 18:33:09
54,1000,-20.065710,85,49.5,2026-09-20 18:33:10
55,1000,-58.250635,85,50.9,2026-09-20 18:33:11
56,1000,-25.191342,85,52.2,2026-09-20 18:33:13
57,1000,-33.911042,85,53.6,2026-09-20 18:33:14
58,1000,-60.440963,85,55.0,2026-09-20 18:33:15
59,1000,-25.713103,85,56.4,2026-09-20 18:33:17
60,1000,-38.914328,85,58.0,2026-09-20 18:33:18
61,1000,-20.101852,85,59.5,2026-09-20 18:33:20
62,1000,-46.814880,85,61.0,2026-09-20 18:33:21
63,1000,-8.164502,85,62.5,2026-09-20 18:33:23
64,1000,-28.768713,85,64.0,2026-09-20 18:33:24
65,1000,-12.849168,85,65.5,2026-09-20 18:33:26
66,1000,-102.617551,85,67.0,2026-09-20 18:33:27
67,1000,-44.613012,85,68.6,2026-09-20 18:33:29
68,1000,-28.075624,85,70.1,2026-09-20 18:33:31
69,1000,-4.686156,85,71.7,2026-09-20 18:33:32
70,1000,-17.926580,85,73.3,2026-09-20 18:33:34
71,1000,-67.320325,85,74.9,2026-09-20 18:33:35
72,1000,-11.448008,85,76.7,2026-09-20 18:33:37
73,1000,-29.792609,85,78.4,2026-09-20 18:33:39
74,1000,-9.619919,85,80.1,2026-09-20 18:33:40
75,1000,-24.542379,85,81.7,2026-09-20 18:33:42
76,1000,-21.585428,85,83.5,2026-09-20 18:33:44
77,1000,-22.753868,85,85.3,2026-09-20 18:33:46
78,1000,-16.488877,85,87.0,2026-09-20 18:33:47
79,1000,-16.505880,85,88.7,2026-09-20 18:33:49
80,1000,-13.332088,85,90.4,2026-09-20 18:33:51
81,1000,-42.193193,85,92.1,2026-09-20 18:33:53
82,1000,-37.080565,85,93.8,2026-09-20 18:33:54
83,1000,-26.818123,85,95.6,2026-09-20 18:33:56
84,1000,-12.300930,85,97.3,2026-09-20 18:33:58
85,1000,-12.940934,85,99.0,2026-09-20 18:33:59
86,1000,-19.346163,85,100.8,2026-09-20 18:34:01
87,1000,-21.130929,85,102.5,2026-09-20 18:34:03
88,1000,-19.569500,85,104.3,2026-09-20 18:34:05
89,1000,-11.594181,85,106.1,2026-09-20 18:34:06
90,1000,-17.421384,85,107.8,2026-09-20 18:34:08
91,1000,-6.122702,85,109.5,2026-09-20 18:34:10
92,1000,-10.257889,85,111.3,2026-09-20 18:34:12
93,1000,-18.683609,85,113.0,2026-09-20 18:34:13
94,1000,-19.822428,85,114.7,2026-09-20 18:34:15
95,1000,-15.757075,85,116.5,2026-09-20 18:34:17
96,1000,-15.909653,85,118.2,2026-09-20 18:34:19
97,1000,-15.410166,85,119.9,2026-09-20 18:34:20
