episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-34.643815,85,1.4,2026-09-20 19:44:06
2,1000,-24.097841,85,1.8,2026-09-20 19:44:07
3,1000,-30.003621,85,2.2,2026-09-20 19:44:07
4,1000,-36.058915,85,2.7,2026-09-20 19:44:07
5,1000,-22.471826,85,3.2,2026-09-20 19:44:08
6,1000,-15.067470,85,3.6,2026-09-20 19:44:08
7,1000,-30.231194,85,4.0,2026-09-20 19:44:09
8,1000,-16.019153,85,4.4,2026-09-20 19:44:09
9,1000,-23.758652,85,4.8,2026-09-20 19:44:10
10,1000,-22.310798,85,5.2,2026-09-20 19:44:10
11,1000,-19.768235,85,5.6,2026-09-20 19:44:10
12,1000,-21.821912,85,6.0,2026-09-20 19:44:11
13,1000,-8.873342,85,6.5,2026-09-20 19:44:11
14,1000,-30.158850,85,6.9,2026-09-20 19:44:12
15,1000,-19.740482,85,7.2,2026-09-20 19:44:12
16,1000,-24.692275,85,7.6,2026-09-20 19:44:12
17,1000,-16.560610,85,9.7,2026-09-20 19:44:14
18,1000,-42.441071,85,10.1,2026-09-20 19:44:15
19,1000,-11.580528,85,10.5,2026-09-20 19:44:15
20,1000,-9.694479,85,10.9,2026-09-20 19:44:16
21,1000,-25.041985,85,11.3,2026-09-20 19:44:16
22,1000,-39.506687,85,11.7,2026-09-20 19:44:16
23,1000,-36.658509,85,12.1,2026-09-20 19:44:17
24,1000,-18.468887,85,12.5,2026-09-20 19:44:17
25,1000,-60.394628,85,12.9,2026-09-20 19:44:18
26,1000,-40.235162,85,13.3,2026-09-20 19:44:18
27,1000,-15.173976,85,13.7,2026-09-20 19:44:18
28,1000,-30.436290,85,14.1,2026-09-20 19:44:19
29,1000,-15.180326,85,14.5,2026-09-20 19:44:19
30,1000,-14.565142,85,14.9,2026-09-20 19:44:20
31,1000,-21.021066,85,15.3,2026-09-20 19:44:20
32,1000,-8.306436,85,15.7,2026-09-20 19:44:20
33,1000,-14.627287,85,17.7,2026-09-20 19:44:22
34,1000,-19.036508,85,18.1,2026-09-20 19:44:23
35,1000,-6.102462,85,18.5,2026-09-20 19:44:23
36,1000,-23.610013,85,18.9,2026-09-20 19:44:24
37,1000,-23.415938,85,19.3,2026-09-20 19:44:24
38,1000,-50.806446,85,19.7,2026-09-20 19:44:24
39,1000,-23.336523,85,20.1,2026-09-20 19:44:25
40,1000,-27.191777,85,20.5,2026-09-20 19:44:25
41,1000,-51.892569,85,20.9,2026-09-20 19:44:26
42,1000,-28.626376,85,21.2,2026-09-20 19:44:26
43,1000,-28.229704,85,21.6,2026-09-20 19:44:26
44,1000,-18.275911,85,22.0,2026-09-20 19:44:27
45,1000,-25.969418,85,22.4,2026-09-20 19:44:27
46,1000,-42.180196,85,22.8,2026-09-20 19:44:28
47,1000,-36.141466,85,23.3,2026-09-20 19:44:28
48,1000,-16.822530,85,23.6,2026-09-20 19:44:28
49,1000,-25.858452,85,25.5,2026-09-20 19:44:30
50,1000,-40.910103,85,25.9,2026-09-20 19:44:31
51,1000,-20.417222,85,26.3,2026-09-20 19:44:31
52,1000,-10.239417,85,26.7,2026-09-20 19:44:31
53,1000,-22.399659,85,27.1,2026-09-20 19:44:32
54,1000,-9.310032,85,27.5,2026-09-20 19:44:32
55,1000,-28.805553,85,27.9,2026-09-20 19:44:33
56,1000,-30.545614,85,28.3,2026-09-20 19:44:33
