config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.114720618254658,0.0592776529972125,0.00358590360638341,0.00203061833725069,0.168420853658241,0.0226819482613846,0.01489058983069,0.00614294398380168,0,0,0,0,0.00842228091252088,0.00144000668120732,0.00889929128843555,0.00385228087998804,2.1608774615864,0.866516671576305,0.079255377732179,0.00784741390236022,14.0215909036667,1.24613513885413
