episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-10.457279,85,1.7,2026-09-20 20:48:48
2,1000,-3.798641,85,2.3,2026-09-20 20:48:49
3,1000,-12.455688,85,3.1,2026-09-20 20:48:50
4,1000,-7.737601,85,3.6,2026-09-20 20:48:50
5,1000,-7.853556,85,4.3,2026-09-20 20:48:51
6,1000,-9.005792,85,4.9,2026-09-20 20:48:51
7,1000,-13.333293,85,5.6,2026-09-20 20:48:52
8,1000,-11.250499,85,6.2,2026-09-20 20:48:53
9,1000,-12.584627,85,6.9,2026-09-20 20:48:53
10,1000,-13.997014,85,7.5,2026-09-20 20:48:54
11,1000,-16.856610,85,8.3,2026-09-20 20:48:55
12,1000,-12.415635,85,8.9,2026-09-20 20:48:55
13,1000,-7.826248,85,9.6,2026-09-20 20:48:56
14,1000,-6.724928,85,10.2,2026-09-20 20:48:57
15,1000,-8.917992,85,10.9,2026-09-20 20:48:57
16,1000,-12.452713,85,11.5,2026-09-20 20:48:58
17,1000,-11.808886,85,12.2,2026-09-20 20:48:59
18,1000,-17.671483,85,12.8,2026-09-20 20:48:59
19,1000,-10.297019,85,13.5,2026-09-20 20:49:00
20,1000,-2.571640,85,14.2,2026-09-20 20:49:01
21,1000,-12.112409,85,14.8,2026-09-20 20:49:01
22,1000,-13.910112,85,15.5,2026-09-20 20:49:02
23,1000,-12.058894,85,16.1,2026-09-20 20:49:03
24,1000,-7.465178,85,16.8,2026-09-20 20:49:03
25,1000,-7.974838,85,17.4,2026-09-20 20:49:04
26,1000,-9.670411,85,18.1,2026-09-20 20:49:05
27,1000,-15.848245,85,18.7,2026-09-20 20:49:05
28,1000,-14.594934,85,19.4,2026-09-20 20:49:06
29,1000,-14.973077,85,20.0,2026-09-20 20:49:06
30,1000,-15.163148,85,20.7,2026-09-20 20:49:07
31,1000,-14.855086,85,21.3,2026-09-20 20:49:08
32,1000,-18.242197,85,23.0,2026-09-20 20:49:09
