episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-15.925575,85,1.5,2026-09-20 20:25:58
2,1000,-14.154394,85,1.9,2026-09-20 20:25:59
3,1000,-10.519192,85,2.4,2026-09-20 20:25:59
4,1000,-15.442632,85,2.8,2026-09-20 20:26:00
5,1000,-16.681778,85,3.2,2026-09-20 20:26:00
6,1000,-10.568458,85,3.7,2026-09-20 20:26:00
7,1000,-7.033558,85,4.1,2026-09-20 20:26:01
8,1000,-19.929102,85,4.5,2026-09-20 20:26:01
9,1000,-6.319838,85,5.0,2026-09-20 20:26:02
10,1000,-15.762387,85,5.4,2026-09-20 20:26:02
11,1000,-11.440649,85,5.9,2026-09-20 20:26:03
12,1000,-18.462899,85,6.3,2026-09-20 20:26:03
13,1000,-18.950865,85,6.7,2026-09-20 20:26:04
14,1000,-11.988938,85,7.2,2026-09-20 20:26:04
15,1000,-12.970069,85,7.6,2026-09-20 20:26:04
16,1000,-14.874978,85,8.1,2026-09-20 20:26:05
17,1000,-11.231456,85,8.5,2026-09-20 20:26:05
18,1000,-20.700602,85,8.9,2026-09-20 20:26:06
19,1000,-19.878984,85,9.4,2026-09-20 20:26:06
20,1000,-7.757590,85,9.8,2026-09-20 20:26:07
21,1000,-10.079305,85,10.2,2026-09-20 20:26:07
22,1000,-18.908423,85,10.6,2026-09-20 20:26:07
23,1000,-16.838487,85,11.1,2026-09-20 20:26:08
24,1000,-23.484988,85,11.6,2026-09-20 20:26:08
25,1000,-8.208457,85,12.0,2026-09-20 20:26:09
26,1000,-18.541056,85,12.5,2026-09-20 20:26:09
27,1000,-13.912846,85,12.9,2026-09-20 20:26:10
28,1000,-13.304397,85,13.3,2026-09-20 20:26:10
29,1000,-13.513914,85,13.7,2026-09-20 20:26:11
30,1000,-13.937894,85,14.2,2026-09-20 20:26:11
31,1000,-14.007957,85,14.6,2026-09-20 20:26:11
32,1000,-16.604373,85,16.1,2026-09-20 20:26:13
33,1000,-9.423577,85,16.5,2026-09-20 20:26:13
34,1000,-15.215380,85,16.9,2026-09-20 20:26:14
35,1000,-6.313615,85,17.4,2026-09-20 20:26:14
36,1000,-20.592426,85,17.8,2026-09-20 20:26:15
37,1000,-13.376808,85,18.3,2026-09-20 20:26:15
38,1000,-5.850284,85,18.7,2026-09-20 20:26:16
39,1000,-17.406966,85,19.2,2026-09-20 20:26:16
40,1000,-10.884139,85,19.6,2026-09-20 20:26:16
41,1000,-11.524008,85,20.0,2026-09-20 20:26:17
42,1000,-14.276090,85,20.5,2026-09-20 20:26:17
43,1000,-15.475885,85,20.9,2026-09-20 20:26:18
44,1000,-8.634530,85,21.3,2026-09-20 20:26:18
45,1000,-4.648049,85,21.8,2026-09-20 20:26:19
46,1000,-14.781992,85,22.3,2026-09-20 20:26:19
47,1000,-11.602907,85,22.7,2026-09-20 20:26:20
48,1000,-16.715894,85,23.2,2026-09-20 20:26:20
49,1000,-21.077528,85,23.7,2026-09-20 20:26:20
50,1000,-20.183090,85,24.1,2026-09-20 20:26:21
51,1000,-8.911195,85,24.6,2026-09-20 20:26:21
52,1000,-11.589774,85,25.0,2026-09-20 20:26:22
53,1000,-7.571350,85,25.5,2026-09-20 20:26:22
54,1000,-16.302504,85,25.9,2026-09-20 20:26:23
55,1000,-9.645871,85,26.4,2026-09-20 20:26:23
56,1000,-12.640022,85,26.9,2026-09-20 20:26:24
57,1000,-7.682501,85,27.4,2026-09-20 20:26:24
58,1000,-11.549067,85,27.8,2026-09-20 20:26:25
59,1000,-15.606559,85,28.3,2026-09-20 20:26:25
60,1000,-5.320354,85,28.7,2026-09-20 20:26:26
61,1000,-12.481282,85,29.2,2026-09-20 20:26:26
62,1000,-17.797073,85,29.7,2026-09-20 20:26:26
63,1000,-9.085776,85,31.1,2026-09-20 20:26:28
64,1000,-11.818094,85,31.5,2026-09-20 20:26:28
65,1000,-13.024715,85,31.9,2026-09-20 20:26:29
66,1000,-3.211530,85,32.4,2026-09-20 20:26:29
67,1000,-22.506124,85,32.9,2026-09-20 20:26:30
68,1000,-16.056182,85,33.3,2026-09-20 20:26:30
69,1000,-9.081893,85,33.7,2026-09-20 20:26:31
70,1000,-5.791383,85,34.3,2026-09-20 20:26:31
71,1000,-10.756556,85,34.7,2026-09-20 20:26:32
72,1000,-18.825441,85,35.2,2026-09-20 20:26:32
73,1000,-13.935910,85,35.6,2026-09-20 20:26:32
74,1000,-14.331561,85,36.0,2026-09-20 20:26:33
75,1000,-14.019649,85,36.5,2026-09-20 20:26:33
76,1000,-8.665468,85,37.0,2026-09-20 20:26:34
77,1000,-14.786628,85,37.5,2026-09-20 20:26:34
78,1000,-14.190799,85,37.9,2026-09-20 20:26:35
79,1000,-22.036170,85,38.4,2026-09-20 20:26:35
80,1000,-10.670927,85,38.8,2026-09-20 20:26:36
81,1000,-8.148718,85,39.3,2026-09-20 20:26:36
82,1000,-13.105270,85,39.7,2026-09-20 20:26:37
83,1000,-13.116392,85,40.2,2026-09-20 20:26:37
84,1000,-12.196942,85,40.7,2026-09-20 20:26:38
85,1000,-15.988232,85,41.2,2026-09-20 20:26:38
86,1000,-16.161935,85,41.6,2026-09-20 20:26:38
87,1000,-5.506228,85,42.1,2026-09-20 20:26:39
88,1000,-7.831003,85,42.6,2026-09-20 20:26:39
89,1000,-8.834726,85,43.0,2026-09-20 20:26:40
90,1000,-28.004288,85,43.5,2026-09-20 20:26:40
91,1000,-7.206230,85,44.0,2026-09-20 20:26:41
92,1000,-11.733888,85,44.5,2026-09-20 20:26:41
93,1000,-17.458654,85,44.9,2026-09-20 20:26:42
94,1000,-6.652742,85,46.3,2026-09-20 20:26:43
95,1000,-6.128423,85,46.7,2026-09-20 20:26:44
96,1000,-11.052762,85,47.2,2026-09-20 20:26:44
97,1000,-7.962490,85,47.6,2026-09-20 20:26:44
98,1000,-9.636308,85,48.1,2026-09-20 20:26:45
99,1000,-11.657687,85,48.5,2026-09-20 20:26:45
100,1000,-7.890783,85,49.0,2026-09-20 20:26:46
101,1000,-4.397814,85,49.4,2026-09-20 20:26:46
102,1000,-17.253882,85,49.9,2026-09-20 20:26:47
103,1000,-8.614514,85,50.4,2026-09-20 20:26:47
104,1000,-9.901447,85,50.8,2026-09-20 20:26:48
105,1000,-7.527255,85,51.3,2026-09-20 20:26:48
106,1000,-7.078007,85,51.8,2026-09-20 20:26:49
107,1000,-7.643097,85,52.2,2026-09-20 20:26:49
108,1000,-10.564865,85,52.7,2026-09-20 20:26:49
109,1000,-5.418255,85,53.1,2026-09-20 20:26:50
110,1000,-7.304782,85,53.6,2026-09-20 20:26:50
111,1000,-24.588519,78,54.0,2026-09-20 20:26:51
112,1000,-8.207192,85,54.5,2026-09-20 20:26:51
113,1000,-5.959091,85,55.0,2026-09-20 20:26:52
114,1000,-11.866391,85,55.4,2026-09-20 20:26:52
115,1000,-7.221419,85,55.9,2026-09-20 20:26:53
116,1000,-9.041900,85,56.3,2026-09-20 20:26:53
117,1000,-12.354150,85,56.8,2026-09-20 20:26:54
118,1000,-6.649492,85,57.3,2026-09-20 20:26:54
119,1000,-8.247906,85,57.7,2026-09-20 20:26:55
120,1000,-8.181128,85,58.2,2026-09-20 20:26:55
121,1000,-3.722168,85,58.7,2026-09-20 20:26:55
122,1000,-4.256211,85,59.2,2026-09-20 20:26:56
123,1000,-6.805060,85,59.7,2026-09-20 20:26:56
124,1000,-7.486380,85,60.2,2026-09-20 20:26:57
125,1000,-5.709392,85,61.6,2026-09-20 20:26:58
126,1000,-6.299185,85,62.1,2026-09-20 20:26:59
127,1000,-10.005735,85,62.6,2026-09-20 20:26:59
128,1000,-5.595625,85,63.1,2026-09-20 20:27:00
129,1000,-4.549005,85,63.5,2026-09-20 20:27:00
130,1000,-3.287362,85,64.0,2026-09-20 20:27:01
131,1000,-6.166987,85,64.5,2026-09-20 20:27:01
132,1000,-4.326018,85,65.0,2026-09-20 20:27:02
