episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-15.806906,85,2.9,2026-09-20 17:36:33
2,1000,-12.572305,85,6.1,2026-09-20 17:36:36
3,1000,-24.253519,85,7.0,2026-09-20 17:36:37
4,1000,-19.559890,82,7.7,2026-09-20 17:36:38
5,1000,-8.326763,85,8.4,2026-09-20 17:36:38
6,1000,-32.309954,85,9.1,2026-09-20 17:36:39
7,1000,-12.306252,85,9.7,2026-09-20 17:36:40
8,1000,-13.449620,85,10.3,2026-09-20 17:36:40
9,1000,-5.091065,85,11.1,2026-09-20 17:36:41
10,1000,-21.302232,85,11.8,2026-09-20 17:36:42
11,1000,-28.027469,85,12.5,2026-09-20 17:36:42
12,1000,-6.332990,85,13.3,2026-09-20 17:36:43
13,1000,-5.688284,85,14.4,2026-09-20 17:36:44
14,1000,-25.482339,85,15.7,2026-09-20 17:36:46
15,1000,-10.701126,85,16.5,2026-09-20 17:36:46
16,1000,-9.004643,85,17.4,2026-09-20 17:36:47
17,1000,-17.634811,85,18.3,2026-09-20 17:36:48
18,1000,-8.351004,85,19.1,2026-09-20 17:36:49
19,1000,-6.499715,85,19.9,2026-09-20 17:36:50
20,1000,-8.606190,85,20.7,2026-09-20 17:36:51
21,1000,-15.356683,85,21.9,2026-09-20 17:36:52
22,1000,-9.994406,85,22.7,2026-09-20 17:36:53
23,1000,-30.264578,85,23.5,2026-09-20 17:36:53
24,1000,-21.616534,77,24.6,2026-09-20 17:36:54
25,1000,-20.878577,85,25.4,2026-09-20 17:36:55
26,1000,-23.892395,85,26.3,2026-09-20 17:36:56
27,1000,-10.801893,85,27.2,2026-09-20 17:36:57
28,1000,-19.247484,85,28.1,2026-09-20 17:36:58
29,1000,-12.477306,85,29.7,2026-09-20 17:37:00
30,1000,-20.566081,85,30.8,2026-09-20 17:37:01
31,1000,-17.309896,85,31.8,2026-09-20 17:37:02
32,1000,-16.577091,85,32.8,2026-09-20 17:37:03
33,1000,-7.741950,85,33.8,2026-09-20 17:37:04
34,1000,-12.872686,85,34.8,2026-09-20 17:37:05
35,1000,-9.089928,85,35.9,2026-09-20 17:37:06
36,1000,-8.091552,85,37.0,2026-09-20 17:37:07
37,1000,-35.288577,85,38.0,2026-09-20 17:37:08
38,1000,-14.579154,85,39.1,2026-09-20 17:37:09
39,1000,-5.890893,85,40.2,2026-09-20 17:37:10
40,1000,-9.514140,85,41.6,2026-09-20 17:37:11
41,1000,-12.216152,85,43.6,2026-09-20 17:37:13
42,1000,-10.283796,85,45.9,2026-09-20 17:37:16
43,1000,-9.563619,85,47.4,2026-09-20 17:37:17
44,1000,-14.839953,85,48.5,2026-09-20 17:37:18
45,1000,-17.306012,85,49.6,2026-09-20 17:37:19
46,1000,-16.166513,85,50.7,2026-09-20 17:37:21
47,1000,-6.531462,85,51.9,2026-09-20 17:37:22
48,1000,-4.422236,85,53.1,2026-09-20 17:37:23
49,1000,-7.705081,85,54.3,2026-09-20 17:37:24
50,1000,-18.910038,85,55.5,2026-09-20 17:37:25
51,1000,-7.373280,85,56.8,2026-09-20 17:37:27
52,1000,-10.662861,85,58.0,2026-09-20 17:37:28
53,1000,-14.189348,85,59.3,2026-09-20 17:37:29
54,1000,-12.819661,85,60.6,2026-09-20 17:37:30
55,1000,-11.920167,85,61.9,2026-09-20 17:37:32
56,1000,-19.773860,85,63.3,2026-09-20 17:37:33
57,1000,-11.510024,85,64.7,2026-09-20 17:37:35
58,1000,-17.133164,85,66.2,2026-09-20 17:37:36
59,1000,-2.854093,85,67.6,2026-09-20 17:37:37
60,1000,-29.100461,85,69.0,2026-09-20 17:37:39
61,1000,-15.576939,85,70.4,2026-09-20 17:37:40
62,1000,-12.993173,85,71.8,2026-09-20 17:37:42
63,1000,-7.159399,85,73.2,2026-09-20 17:37:43
64,1000,-8.776786,85,74.7,2026-09-20 17:37:45
65,1000,-29.844681,85,76.1,2026-09-20 17:37:46
66,1000,-26.285082,65,77.6,2026-09-20 17:37:47
67,1000,-16.356829,85,79.1,2026-09-20 17:37:49
68,1000,-10.604453,85,80.7,2026-09-20 17:37:51
69,1000,-8.345740,85,82.3,2026-09-20 17:37:52
70,1000,-11.483125,85,83.8,2026-09-20 17:37:54
71,1000,-13.026755,85,85.4,2026-09-20 17:37:55
72,1000,-7.186887,85,87.0,2026-09-20 17:37:57
73,1000,-5.550693,85,88.7,2026-09-20 17:37:59
74,1000,-23.444412,85,90.3,2026-09-20 17:38:00
75,1000,-15.749585,85,92.0,2026-09-20 17:38:02
76,1000,-17.037612,85,93.7,2026-09-20 17:38:04
77,1000,-9.389462,85,95.4,2026-09-20 17:38:05
78,1000,-9.185169,85,97.1,2026-09-20 17:38:07
79,1000,-31.492191,85,98.8,2026-09-20 17:38:09
80,1000,-8.046872,85,100.5,2026-09-20 17:38:10
81,1000,-16.517977,85,102.2,2026-09-20 17:38:12
82,1000,-10.913885,85,103.9,2026-09-20 17:38:14
83,1000,-17.040344,85,105.6,2026-09-20 17:38:15
84,1000,-5.304053,85,107.3,2026-09-20 17:38:17
85,1000,-20.225005,85,109.0,2026-09-20 17:38:19
86,1000,-2.723056,85,110.7,2026-09-20 17:38:21
87,1000,-7.991828,85,112.4,2026-09-20 17:38:22
88,1000,-34.750049,85,114.1,2026-09-20 17:38:24
89,1000,-13.140225,85,115.7,2026-09-20 17:38:26
90,1000,-4.739146,85,117.5,2026-09-20 17:38:27
91,1000,-13.569193,85,119.1,2026-09-20 17:38:29
92,1000,-17.803684,85,120.8,2026-09-20 17:38:31
93,1000,-21.266351,85,122.6,2026-09-20 17:38:32
94,1000,-16.278316,85,124.2,2026-09-20 17:38:34
95,1000,-2.798600,85,126.0,2026-09-20 17:38:36
96,1000,-18.112091,85,127.7,2026-09-20 17:38:38
