episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-9.930851,85,2.2,2026-09-20 23:17:31
2,1000,-2.383825,85,3.2,2026-09-20 23:17:32
3,1000,-12.212912,85,4.2,2026-09-20 23:17:33
4,1000,-5.312285,85,5.1,2026-09-20 23:17:34
5,1000,-7.283606,85,6.1,2026-09-20 23:17:35
6,1000,-9.976501,85,7.1,2026-09-20 23:17:36
7,1000,-11.361107,85,8.1,2026-09-20 23:17:37
8,1000,-9.175587,85,9.0,2026-09-20 23:17:38
9,1000,-11.704738,85,10.0,2026-09-20 23:17:39
10,1000,-12.553123,85,11.0,2026-09-20 23:17:40
11,1000,-15.013240,85,12.0,2026-09-20 23:17:41
12,1000,-10.973796,85,12.9,2026-09-20 23:17:42
13,1000,-6.943805,85,13.9,2026-09-20 23:17:43
14,1000,-5.224624,85,14.9,2026-09-20 23:17:44
15,1000,-7.623923,85,15.9,2026-09-20 23:17:45
16,1000,-10.200975,85,16.9,2026-09-20 23:17:46
17,1000,-17.061262,75,18.2,2026-09-20 23:17:47
18,1000,-37.629730,54,19.1,2026-09-20 23:17:48
19,1000,-31.548089,64,20.1,2026-09-20 23:17:49
20,1000,-22.500776,79,21.1,2026-09-20 23:17:50
21,1000,-9.723474,85,22.0,2026-09-20 23:17:51
22,1000,-22.537855,69,23.0,2026-09-20 23:17:52
23,1000,-45.090102,47,24.0,2026-09-20 23:17:53
24,1000,-18.425140,85,24.9,2026-09-20 23:17:54
25,1000,-26.743643,77,25.9,2026-09-20 23:17:55
26,1000,-26.216134,67,26.9,2026-09-20 23:17:56
27,1000,-6.619091,85,27.9,2026-09-20 23:17:57
28,1000,-48.297329,45,28.8,2026-09-20 23:17:58
29,1000,-13.575929,83,29.8,2026-09-20 23:17:59
30,1000,-22.367677,71,30.8,2026-09-20 23:18:00
31,1000,-29.295988,64,31.8,2026-09-20 23:18:01
32,1000,-8.893011,85,32.7,2026-09-20 23:18:02
33,1000,-24.486884,66,33.7,2026-09-20 23:18:03
34,1000,-31.458568,59,34.7,2026-09-20 23:18:04
35,1000,-24.204501,71,35.6,2026-09-20 23:18:05
36,1000,-6.594872,85,36.9,2026-09-20 23:18:06
37,1000,-8.860396,85,37.9,2026-09-20 23:18:07
38,1000,-5.618051,85,38.9,2026-09-20 23:18:08
39,1000,-5.537413,85,39.8,2026-09-20 23:18:09
40,1000,-40.829215,85,40.8,2026-09-20 23:18:10
41,1000,-26.700356,62,41.8,2026-09-20 23:18:11
42,1000,-34.193691,58,42.8,2026-09-20 23:18:12
43,1000,-2.402598,85,43.8,2026-09-20 23:18:13
44,1000,-27.501453,85,44.7,2026-09-20 23:18:14
45,1000,-3.779438,85,45.7,2026-09-20 23:18:15
46,1000,-32.930469,78,46.7,2026-09-20 23:18:16
47,1000,-39.082476,54,47.7,2026-09-20 23:18:17
48,1000,-6.752194,85,48.6,2026-09-20 23:18:18
49,1000,-2.691040,85,49.6,2026-09-20 23:18:19
50,1000,-38.238804,76,50.6,2026-09-20 23:18:20
51,1000,-27.587450,68,51.6,2026-09-20 23:18:21
52,1000,-34.967609,58,52.5,2026-09-20 23:18:22
53,1000,-12.268438,85,53.8,2026-09-20 23:18:23
54,1000,-71.137154,85,54.8,2026-09-20 23:18:24
55,1000,-11.783022,85,55.8,2026-09-20 23:18:25
56,1000,-33.893609,81,56.7,2026-09-20 23:18:26
57,1000,-9.379818,85,57.7,2026-09-20 23:18:27
58,1000,-55.899214,79,58.7,2026-09-20 23:18:28
59,1000,-11.925582,85,59.7,2026-09-20 23:18:29
60,1000,-50.328078,46,60.6,2026-09-20 23:18:30
61,1000,-36.089349,82,61.6,2026-09-20 23:18:31
62,1000,-12.338984,85,62.6,2026-09-20 23:18:32
63,1000,-15.216744,85,63.6,2026-09-20 23:18:33
64,1000,-6.468926,85,64.5,2026-09-20 23:18:34
65,1000,-27.253972,65,65.5,2026-09-20 23:18:35
66,1000,-23.404512,71,66.5,2026-09-20 23:18:36
67,1000,-18.980776,69,67.5,2026-09-20 23:18:37
68,1000,-10.883133,85,68.4,2026-09-20 23:18:38
69,1000,-10.626500,85,69.4,2026-09-20 23:18:39
70,1000,-9.662433,85,70.7,2026-09-20 23:18:40
71,1000,-18.740411,81,71.7,2026-09-20 23:18:41
72,1000,-41.474028,85,72.7,2026-09-20 23:18:42
73,1000,-5.835227,85,73.6,2026-09-20 23:18:43
74,1000,-9.676540,85,74.6,2026-09-20 23:18:44
75,1000,-18.051699,85,75.6,2026-09-20 23:18:45
76,1000,-8.369356,85,76.6,2026-09-20 23:18:46
77,1000,-21.080685,85,77.5,2026-09-20 23:18:47
78,1000,-16.148190,85,78.5,2026-09-20 23:18:48
79,1000,-46.961991,49,79.5,2026-09-20 23:18:49
80,1000,-15.937043,85,80.5,2026-09-20 23:18:50
81,1000,-9.861481,85,81.4,2026-09-20 23:18:51
82,1000,-10.804196,82,82.4,2026-09-20 23:18:52
83,1000,-22.169198,85,83.3,2026-09-20 23:18:53
84,1000,-20.503663,85,84.3,2026-09-20 23:18:54
85,1000,-3.558229,85,85.2,2026-09-20 23:18:55
86,1000,-7.895856,85,86.5,2026-09-20 23:18:56
87,1000,-26.648318,67,87.5,2026-09-20 23:18:57
88,1000,-22.017306,85,88.5,2026-09-20 23:18:58
89,1000,-16.314964,85,89.4,2026-09-20 23:18:59
90,1000,-17.544735,85,90.4,2026-09-20 23:19:00
91,1000,-3.386172,85,91.4,2026-09-20 23:19:01
92,1000,-4.830096,85,92.3,2026-09-20 23:19:02
93,1000,-17.382076,85,93.3,2026-09-20 23:19:03
94,1000,-18.198622,85,94.3,2026-09-20 23:19:04
95,1000,-7.672979,85,95.2,2026-09-20 23:19:05
96,1000,-3.449471,85,96.2,2026-09-20 23:19:05
97,1000,-7.394136,85,97.2,2026-09-20 23:19:06
98,1000,-6.478425,85,98.1,2026-09-20 23:19:07
99,1000,-33.557172,60,99.1,2026-09-20 23:19:08
100,1000,-7.869721,85,100.1,2026-09-20 23:19:09
101,1000,-7.120628,85,101.1,2026-09-20 23:19:10
102,1000,-7.897713,85,102.4,2026-09-20 23:19:12
103,1000,-29.089802,77,103.3,2026-09-20 23:19:13
104,1000,-17.450734,81,104.3,2026-09-20 23:19:14
105,1000,-30.951687,85,105.3,2026-09-20 23:19:15
106,1000,-22.678234,85,106.3,2026-09-20 23:19:16
107,1000,-23.063280,85,107.2,2026-09-20 23:19:17
108,1000,-34.175613,85,108.2,2026-09-20 23:19:18
109,1000,-15.427333,85,109.2,2026-09-20 23:19:18
110,1000,-9.081414,85,110.1,2026-09-20 23:19:19
111,1000,-20.411046,82,111.1,2026-09-20 23:19:20
112,1000,-8.659885,85,112.1,2026-09-20 23:19:21
113,1000,-2.861620,85,113.1,2026-09-20 23:19:22
114,1000,-10.808808,82,114.0,2026-09-20 23:19:23
115,1000,-32.120117,60,115.0,2026-09-20 23:19:24
116,1000,-78.695342,82,116.0,2026-09-20 23:19:25
117,1000,-5.286059,85,117.0,2026-09-20 23:19:26
118,1000,-11.661390,85,118.3,2026-09-20 23:19:28
119,1000,-10.890820,85,119.2,2026-09-20 23:19:29
120,1000,-7.779957,85,120.2,2026-09-20 23:19:29
121,1000,-6.263074,85,121.2,2026-09-20 23:19:30
122,1000,-17.453328,85,122.2,2026-09-20 23:19:31
123,1000,-42.834254,47,123.1,2026-09-20 23:19:32
124,1000,-36.879215,85,124.1,2026-09-20 23:19:33
125,1000,-22.559868,85,125.1,2026-09-20 23:19:34
126,1000,-39.215090,49,126.1,2026-09-20 23:19:35
127,1000,-26.287656,85,127.1,2026-09-20 23:19:36
128,1000,-42.373334,47,128.0,2026-09-20 23:19:37
129,1000,-8.786482,85,129.0,2026-09-20 23:19:38
130,1000,-17.996224,72,130.0,2026-09-20 23:19:39
131,1000,-15.915750,85,131.0,2026-09-20 23:19:40
132,1000,-6.916462,85,131.9,2026-09-20 23:19:41
133,1000,-16.825047,85,132.9,2026-09-20 23:19:42
134,1000,-5.328787,85,133.9,2026-09-20 23:19:43
135,1000,-10.414555,80,135.2,2026-09-20 23:19:44
136,1000,-42.944728,49,136.2,2026-09-20 23:19:45
137,1000,-10.907592,83,137.1,2026-09-20 23:19:46
138,1000,-19.422800,85,138.1,2026-09-20 23:19:47
139,1000,-6.743852,85,139.1,2026-09-20 23:19:48
140,1000,-19.714560,77,140.0,2026-09-20 23:19:49
141,1000,-4.835418,85,141.0,2026-09-20 23:19:50
142,1000,-3.639294,85,142.0,2026-09-20 23:19:51
143,1000,-3.241076,85,143.0,2026-09-20 23:19:52
144,1000,-12.491642,85,144.0,2026-09-20 23:19:53
145,1000,-27.090441,75,144.9,2026-09-20 23:19:54
146,1000,-4.433233,85,145.9,2026-09-20 23:19:55
147,1000,-12.174646,85,146.8,2026-09-20 23:19:56
148,1000,-32.177660,56,147.8,2026-09-20 23:19:57
149,1000,-4.819285,85,148.8,2026-09-20 23:19:58
150,1000,-7.111005,85,149.8,2026-09-20 23:19:59
151,1000,-4.579817,85,150.8,2026-09-20 23:20:00
152,1000,-3.340800,85,152.0,2026-09-20 23:20:01
153,1000,-23.742971,85,153.0,2026-09-20 23:20:02
154,1000,-10.155815,85,154.0,2026-09-20 23:20:03
155,1000,-12.428040,85,154.9,2026-09-20 23:20:04
156,1000,-31.854717,63,155.9,2026-09-20 23:20:05
157,1000,-6.282377,85,156.9,2026-09-20 23:20:06
158,1000,-6.985511,85,157.9,2026-09-20 23:20:07
159,1000,-33.977892,63,158.8,2026-09-20 23:20:08
160,1000,-2.169342,85,159.8,2026-09-20 23:20:09
161,1000,-3.597364,85,160.8,2026-09-20 23:20:10
162,1000,-7.411107,85,161.7,2026-09-20 23:20:11
163,1000,-3.679522,85,162.7,2026-09-20 23:20:12
164,1000,-6.117752,85,163.7,2026-09-20 23:20:13
165,1000,-3.267449,85,164.7,2026-09-20 23:20:14
166,1000,-13.081435,85,165.6,2026-09-20 23:20:15
167,1000,-19.496856,74,166.6,2026-09-20 23:20:16
168,1000,-9.398657,85,167.9,2026-09-20 23:20:17
169,1000,-3.110296,85,168.9,2026-09-20 23:20:18
170,1000,-16.801192,82,169.8,2026-09-20 23:20:19
