config,seed,nEpisodes,nAbort,nAbortCollision,success,K1,K2,K3,K4,K5,K6,K7,K8,K9,T1,T2
PPO_optimized,0,31,0,0,1,-0.109011360249263,0.00302704781730936,0.154748305450332,0.024263929139752,0,0,0.00953493151128516,0.00562427423837494,1.2316657604644,0.069027574992497,8.99942058333333
PPO_optimized,1,31,0,0,1,-0.0942797877983035,0.00308717310075481,0.151578402201859,0.0135844229939096,0,0,0.00718547233548016,0.00789306364565088,1.98646702613569,0.0741204523795806,11.109289985
PPO_optimized,2,31,0,0,1,-0.311764452473168,0.00866428200369711,0.25198150187434,0.0308619978496137,0,0,0.0085236352942982,0.0146113558115959,2.85412796537525,0.144651809677695,7.49993246833333
PPO_optimized,3,31,0,0,1,-0.0773757146257926,0.00214454806795828,0.157121217916217,0.0175889470469954,0,0,0.00889002836224077,0.0149975849865715,2.29185061625691,0.0779775139276354,7.444389325
PPO_optimized,4,31,0,0,1,-0.126829595850599,0.00334095371905008,0.158533875089453,0.0261669597998256,0,0,0.00880922661207418,0.00513307416861531,1.60944746346743,0.10562619833808,11.14013204
