config,nSuccess,K1_mean,K1_std,K2_mean,K2_std,K3_mean,K3_std,K4_mean,K4_std,K5_mean,K5_std,K6_mean,K6_std,K7_mean,K7_std,K8_mean,K8_std,K9_mean,K9_std,T1_mean,T1_std,T2_mean,T2_std
PPO_optimized,5,-0.143852182199425,0.0956225978213008,0.00405280094175393,0.00261717976470387,0.17479266050644,0.0432302647933746,0.0224932513660193,0.00689359802568633,0,0,0,0,0.00858865882307569,0.000867188867461522,0.00965187057016171,0.0048194297227466,1.99471176633994,0.624023930868397,0.0942807098630976,0.0315274436228685,9.23863288033333,1.83130203946762
