episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-10.464124,85,1.6,2026-09-20 21:09:50
2,1000,-3.808111,85,2.2,2026-09-20 21:09:51
3,1000,-12.461829,85,3.0,2026-09-20 21:09:51
4,1000,-7.745659,85,3.6,2026-09-20 21:09:52
5,1000,-7.860665,85,4.4,2026-09-20 21:09:53
6,1000,-9.013340,85,4.9,2026-09-20 21:09:53
7,1000,-13.340728,85,5.8,2026-09-20 21:09:54
8,1000,-11.258150,85,6.6,2026-09-20 21:09:55
9,1000,-12.591313,85,7.2,2026-09-20 21:09:56
10,1000,-14.005853,85,7.9,2026-09-20 21:09:56
11,1000,-16.864513,85,8.6,2026-09-20 21:09:57
12,1000,-12.423676,85,9.3,2026-09-20 21:09:58
13,1000,-7.834887,85,9.9,2026-09-20 21:09:58
14,1000,-6.731038,85,10.7,2026-09-20 21:09:59
15,1000,-8.924827,85,11.3,2026-09-20 21:10:00
16,1000,-12.460835,85,12.1,2026-09-20 21:10:00
17,1000,-11.814550,85,12.8,2026-09-20 21:10:01
18,1000,-17.679528,85,13.4,2026-09-20 21:10:02
19,1000,-10.306295,85,14.2,2026-09-20 21:10:03
20,1000,-2.583311,85,14.7,2026-09-20 21:10:03
21,1000,-12.119288,85,15.5,2026-09-20 21:10:04
22,1000,-13.922377,85,16.1,2026-09-20 21:10:04
23,1000,-12.066736,85,16.9,2026-09-20 21:10:05
24,1000,-7.471920,85,17.5,2026-09-20 21:10:06
25,1000,-7.983158,85,18.3,2026-09-20 21:10:07
26,1000,-9.679316,85,18.9,2026-09-20 21:10:07
27,1000,-15.855895,85,19.6,2026-09-20 21:10:08
28,1000,-14.602318,85,20.3,2026-09-20 21:10:09
29,1000,-14.981044,85,21.1,2026-09-20 21:10:09
30,1000,-15.171932,85,21.7,2026-09-20 21:10:10
31,1000,-14.861071,85,22.5,2026-09-20 21:10:11
32,1000,-18.402505,85,24.2,2026-09-20 21:10:13
33,1000,-14.537511,85,24.8,2026-09-20 21:10:13
34,1000,-7.346788,85,25.6,2026-09-20 21:10:14
35,1000,-8.143707,85,26.2,2026-09-20 21:10:15
36,1000,-10.302576,85,26.9,2026-09-20 21:10:15
37,1000,-11.299716,85,27.5,2026-09-20 21:10:16
38,1000,-17.469968,85,28.3,2026-09-20 21:10:17
39,1000,-7.892263,85,28.9,2026-09-20 21:10:17
40,1000,-7.951849,85,29.6,2026-09-20 21:10:18
41,1000,-11.744724,85,30.2,2026-09-20 21:10:19
42,1000,-13.840092,85,31.0,2026-09-20 21:10:19
43,1000,-8.621173,85,31.6,2026-09-20 21:10:20
44,1000,-8.471189,85,32.4,2026-09-20 21:10:21
45,1000,-7.141241,85,33.2,2026-09-20 21:10:22
46,1000,-10.038793,85,33.9,2026-09-20 21:10:22
47,1000,-5.370645,85,34.5,2026-09-20 21:10:23
48,1000,-6.314076,85,35.3,2026-09-20 21:10:24
49,1000,-7.800632,85,35.9,2026-09-20 21:10:24
50,1000,-22.631755,85,36.6,2026-09-20 21:10:25
51,1000,-12.111578,85,37.2,2026-09-20 21:10:26
52,1000,-5.210933,85,38.0,2026-09-20 21:10:26
53,1000,-16.404351,85,38.6,2026-09-20 21:10:27
54,1000,-8.615094,85,39.3,2026-09-20 21:10:28
55,1000,-10.327551,85,39.9,2026-09-20 21:10:28
56,1000,-6.050706,85,40.7,2026-09-20 21:10:29
57,1000,-4.240746,85,41.3,2026-09-20 21:10:30
58,1000,-11.020447,85,42.1,2026-09-20 21:10:30
59,1000,-5.088885,85,42.7,2026-09-20 21:10:31
