episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-10.158811,85,2.3,2026-09-20 22:26:20
2,1000,-3.759989,85,3.2,2026-09-20 22:26:21
3,1000,-12.099403,85,4.2,2026-09-20 22:26:22
4,1000,-7.038053,85,5.1,2026-09-20 22:26:23
5,1000,-7.425426,85,6.0,2026-09-20 22:26:24
6,1000,-9.009156,85,7.0,2026-09-20 22:26:25
7,1000,-13.303250,85,7.9,2026-09-20 22:26:26
8,1000,-10.824070,85,8.9,2026-09-20 22:26:27
9,1000,-12.574389,85,9.8,2026-09-20 22:26:28
10,1000,-13.808767,85,10.8,2026-09-20 22:26:29
11,1000,-15.976644,85,11.7,2026-09-20 22:26:29
12,1000,-12.249409,85,12.7,2026-09-20 22:26:30
13,1000,-7.766495,85,13.6,2026-09-20 22:26:31
14,1000,-6.718166,85,14.5,2026-09-20 22:26:32
15,1000,-8.856006,85,15.5,2026-09-20 22:26:33
16,1000,-12.359159,85,16.4,2026-09-20 22:26:34
17,1000,-11.791577,85,17.3,2026-09-20 22:26:35
18,1000,-17.614510,85,18.3,2026-09-20 22:26:36
19,1000,-9.770365,85,19.2,2026-09-20 22:26:37
20,1000,-2.184499,85,20.2,2026-09-20 22:26:38
21,1000,-12.109550,85,21.1,2026-09-20 22:26:39
22,1000,-13.715731,85,22.1,2026-09-20 22:26:40
23,1000,-12.005902,85,23.0,2026-09-20 22:26:41
24,1000,-7.401602,85,24.0,2026-09-20 22:26:42
25,1000,-7.443349,85,24.9,2026-09-20 22:26:43
26,1000,-9.629038,85,25.8,2026-09-20 22:26:44
27,1000,-15.334803,85,26.8,2026-09-20 22:26:45
28,1000,-13.994003,85,27.7,2026-09-20 22:26:45
29,1000,-14.936428,85,28.6,2026-09-20 22:26:46
30,1000,-14.608042,85,29.5,2026-09-20 22:26:47
31,1000,-14.725161,85,30.5,2026-09-20 22:26:48
32,1000,-16.945550,85,32.6,2026-09-20 22:26:50
33,1000,-14.177623,85,33.6,2026-09-20 22:26:51
34,1000,-6.692616,85,34.5,2026-09-20 22:26:52
35,1000,-7.481196,85,35.5,2026-09-20 22:26:53
36,1000,-9.755087,85,36.4,2026-09-20 22:26:54
37,1000,-10.764361,85,37.3,2026-09-20 22:26:55
38,1000,-16.126357,85,38.3,2026-09-20 22:26:56
39,1000,-7.563437,85,39.2,2026-09-20 22:26:57
40,1000,-6.061099,85,40.2,2026-09-20 22:26:58
41,1000,-10.677295,85,41.1,2026-09-20 22:26:59
42,1000,-13.244201,85,42.0,2026-09-20 22:27:00
43,1000,-8.295029,85,43.0,2026-09-20 22:27:01
44,1000,-7.325958,85,43.9,2026-09-20 22:27:02
45,1000,-6.562871,85,44.9,2026-09-20 22:27:03
46,1000,-9.760832,85,45.8,2026-09-20 22:27:04
47,1000,-4.298312,85,46.8,2026-09-20 22:27:05
48,1000,-5.915016,85,47.7,2026-09-20 22:27:05
49,1000,-7.658536,85,48.6,2026-09-20 22:27:06
50,1000,-21.546824,85,49.5,2026-09-20 22:27:07
51,1000,-11.603282,85,50.5,2026-09-20 22:27:08
52,1000,-4.359402,85,51.4,2026-09-20 22:27:09
