episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-15.973132,85,2.1,2026-09-20 22:14:06
2,1000,-14.630450,85,3.0,2026-09-20 22:14:07
3,1000,-10.579213,85,3.9,2026-09-20 22:14:08
4,1000,-15.768619,85,4.8,2026-09-20 22:14:08
5,1000,-16.726658,85,5.7,2026-09-20 22:14:09
6,1000,-10.662024,85,6.6,2026-09-20 22:14:10
7,1000,-7.316504,85,7.6,2026-09-20 22:14:11
8,1000,-20.103853,85,8.4,2026-09-20 22:14:12
9,1000,-6.325385,85,9.3,2026-09-20 22:14:13
10,1000,-15.821066,85,10.2,2026-09-20 22:14:14
11,1000,-11.808961,85,11.1,2026-09-20 22:14:15
12,1000,-18.495379,85,12.1,2026-09-20 22:14:16
13,1000,-19.164340,85,13.0,2026-09-20 22:14:17
14,1000,-12.210988,85,13.9,2026-09-20 22:14:18
15,1000,-13.058211,85,14.8,2026-09-20 22:14:18
16,1000,-14.903424,85,15.7,2026-09-20 22:14:19
17,1000,-12.294730,85,16.6,2026-09-20 22:14:20
18,1000,-20.733808,85,17.5,2026-09-20 22:14:21
19,1000,-19.975596,85,18.4,2026-09-20 22:14:22
20,1000,-9.739774,85,19.3,2026-09-20 22:14:23
21,1000,-10.145635,85,20.2,2026-09-20 22:14:24
22,1000,-19.485516,85,21.1,2026-09-20 22:14:25
23,1000,-16.853207,85,22.0,2026-09-20 22:14:26
24,1000,-23.498609,85,23.0,2026-09-20 22:14:27
25,1000,-9.138885,85,23.9,2026-09-20 22:14:27
26,1000,-18.580898,85,24.8,2026-09-20 22:14:28
27,1000,-13.929431,85,25.7,2026-09-20 22:14:29
28,1000,-13.386022,85,26.6,2026-09-20 22:14:30
29,1000,-13.552328,85,27.5,2026-09-20 22:14:31
30,1000,-13.948323,85,28.4,2026-09-20 22:14:32
31,1000,-14.555551,85,29.3,2026-09-20 22:14:33
32,1000,-16.611466,85,31.5,2026-09-20 22:14:35
33,1000,-9.472620,85,32.4,2026-09-20 22:14:36
34,1000,-16.917529,85,33.3,2026-09-20 22:14:37
35,1000,-6.639420,85,34.2,2026-09-20 22:14:38
36,1000,-20.669963,85,35.1,2026-09-20 22:14:39
37,1000,-13.398371,85,36.0,2026-09-20 22:14:40
38,1000,-6.332102,85,36.9,2026-09-20 22:14:41
