config,seed,nEpisodes,nAbort,nAbortCollision,success,K1,K2,K3,K4,K5,K6,K7,K8,K9,T1,T2
PPO_optimized,0,31,0,0,1,-0.267864756687612,0.0083535618209768,0.202560915093139,0.030379865175268,0,0,0.00988271557143102,0.0123080772880239,2.12815488469981,0.123338718238572,14.65430137
PPO_optimized,1,31,0,0,1,-0.127442209587249,0.00205200132699427,0.157338873140147,0.0293148705481869,0,0,0.00751863993986183,0.0174822201482694,1.49169952679797,0.0688135129761135,14.56237722
PPO_optimized,2,31,0,0,1,-0.336464578513614,0.0114489430201821,0.335483985058084,0.0133499872830783,0,0,0.0100486878527861,0.00721541185961745,2.19732292770554,0.107265766064178,15.417799125
PPO_optimized,3,31,0,0,1,-0.251331898105957,0.00177394081391407,0.170500630569958,0.0607744089369396,0,0,0.0100333249346273,0.0234018414901049,2.59618192655261,0.120366594025274,15.426996385
PPO_optimized,4,31,0,0,1,-0.147862591523561,0.00464449606754448,0.15833964653096,0.0213701309051609,0,0,0.00978075198583991,0.0131411885276753,1.75763660376521,0.106907050273665,15.3529697383333
