episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-15.244845,85,2.1,2026-09-20 21:26:20
2,1000,-10.680653,85,2.9,2026-09-20 21:26:21
3,1000,-16.226930,85,3.8,2026-09-20 21:26:22
4,1000,-16.751860,85,4.7,2026-09-20 21:26:23
5,1000,-12.627186,85,5.6,2026-09-20 21:26:24
6,1000,-7.002598,85,6.4,2026-09-20 21:26:25
7,1000,-14.922009,85,7.3,2026-09-20 21:26:26
8,1000,-8.708639,85,8.2,2026-09-20 21:26:27
9,1000,-13.043003,85,9.1,2026-09-20 21:26:27
10,1000,-13.455372,85,10.0,2026-09-20 21:26:28
11,1000,-9.528660,85,10.9,2026-09-20 21:26:29
12,1000,-10.091395,85,11.8,2026-09-20 21:26:30
13,1000,-5.651059,85,12.7,2026-09-20 21:26:31
14,1000,-16.277672,85,13.5,2026-09-20 21:26:32
15,1000,-9.167091,85,14.4,2026-09-20 21:26:33
16,1000,-12.041086,85,15.3,2026-09-20 21:26:34
17,1000,-14.427713,85,16.2,2026-09-20 21:26:34
18,1000,-14.549947,85,17.1,2026-09-20 21:26:35
19,1000,-10.489434,85,17.9,2026-09-20 21:26:36
20,1000,-16.275342,85,18.8,2026-09-20 21:26:37
21,1000,-11.187143,85,19.7,2026-09-20 21:26:38
22,1000,-13.336787,85,20.6,2026-09-20 21:26:39
23,1000,-9.392505,85,21.5,2026-09-20 21:26:40
24,1000,-9.883297,85,22.4,2026-09-20 21:26:41
25,1000,-13.623724,85,23.3,2026-09-20 21:26:42
26,1000,-15.108865,85,24.2,2026-09-20 21:26:42
27,1000,-15.148571,85,25.0,2026-09-20 21:26:43
28,1000,-12.268319,85,25.9,2026-09-20 21:26:44
29,1000,-16.651356,85,26.8,2026-09-20 21:26:45
30,1000,-13.188399,85,27.7,2026-09-20 21:26:46
31,1000,-7.807261,85,28.6,2026-09-20 21:26:47
32,1000,-8.528095,85,30.7,2026-09-20 21:26:49
33,1000,-12.177229,85,31.6,2026-09-20 21:26:50
34,1000,-25.463943,85,32.5,2026-09-20 21:26:51
35,1000,-20.813044,85,33.4,2026-09-20 21:26:52
36,1000,-22.831809,85,34.2,2026-09-20 21:26:53
37,1000,-18.052401,85,35.1,2026-09-20 21:26:53
38,1000,-15.376056,85,36.0,2026-09-20 21:26:54
39,1000,-6.444538,85,36.9,2026-09-20 21:26:55
40,1000,-9.169998,85,37.8,2026-09-20 21:26:56
41,1000,-7.567191,85,38.7,2026-09-20 21:26:57
42,1000,-13.141698,85,39.6,2026-09-20 21:26:58
43,1000,-8.695343,85,40.4,2026-09-20 21:26:59
44,1000,-13.578535,85,41.3,2026-09-20 21:27:00
45,1000,-16.100479,85,42.2,2026-09-20 21:27:00
